"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"WA",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",43,1,1,44780,44524.3372422907,47578.1581204886,49431.9894006534,49757.8088511519,45889.5857540389,45365.3043106014,44021.1244956075,46493.3463774453,45739.5905283074,47557.9940425912,50895.4164115367,49609.9801068338,55393.37080764,54908.0782366959,55555.4982361442,57607.5921604351,57622.8016118947,59204.9912732559,59231.4921413967,58959.3193261843,60089.7738238079,61272.5004464977,64266.0607927134,64665.0709205122,64737.9855676513,64688.084498758,64281.1685360917,63992.0072561902,63346.5420066485,63603.6017423574,64108.263078457,65241.6293827529,65991.535235669,66369.0482469444,65619.1258978515,66630.5369958332,67323.9896295503,68094.2095340978,68881.8730276079,70305.7654962442,70511.8618707101,69410.3409587093,67656.1291008464,69003.3023173293,68746.2058154667,68981.2443324655,68884.4146056312,69441.7053318704,69280.0849466239,68428.9810323628,69452.516294424,70455.0633092795,71440.6994730876,72411.5016211995,73347.3926302405,74273.767365581,75199.4023302951,76136.9555839441,77085.6910916492,77723.1278547727,78346.3830911664,78943.0269110654,79517.6923685697,80086.5222137638,80609.9099836896,81131.6518900766,81651.615217624,82176.342137585,82712.2986003006,83229.8562360094,83774.6545288766,84362.717720928,85006.1722561687,85705.0996959286,86452.8401127528,87262.5991730206,88132.1205101091,89058.6396880222,90037.3267233261,90600.217687548,91196.6399289128,91817.5286402123,92457.2892038211,93109.0868769987,93784.2686260017,94460.4730494853,95131.9206476761,95794.46352563,96445.3831285424,97097.7361174363
"WA",43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",44,1,1,44170,44995.059727399,44740.4098081018,47759.7160431219,49640.5343818048,49955.7118416582,46117.0361001259,45590.3200261817,44270.8976473475,46748.4275220382,46016.0864037504,47839.4497527563,51150.491849197,49907.4205147072,55660.5417280929,55199.9577979449,55850.1767286746,57884.1498135455,57896.981358738,59488.7411568242,59523.5527860473,59270.5923081973,60408.8916200917,61619.2191788334,64609.6345667319,65024.967363238,65077.571678031,65023.3746732642,64625.2990613226,64330.9391910356,63682.2729460315,63942.5804437463,64447.2117137579,65573.2310302556,66328.3165926226,66699.750694186,65953.9194731146,66948.9363255309,67644.9405742882,68407.7804496135,69195.7628639946,70614.1673517725,70817.5026040552,69703.8029138124,67952.1254345006,69301.8945932365,69043.5993509602,69279.0816125327,69182.8617085682,69740.9712362037,69580.3436143291,68730.0971009049,69754.7812183872,70758.4941121368,71745.2215975349,72716.9524703148,73653.7265171299,74580.7865864345,75507.0630004229,76445.1444942641,77394.3770428967,78032.1664708874,78654.7055317318,79250.5616546232,79824.4895350728,80392.5963411515,80915.2648614445,81435.9444835827,81954.9198084443,82478.7248916692,83013.7915975768,83530.5263082394,84074.5591452296,84661.9595736908,85304.8366245695,86003.1700310483,86750.4398774796,87559.7289473938,88428.7847643215,89354.8414834824,90333.0660312472,90895.5232072618,91491.4763115145,92111.8749071574,92751.1418348087,93402.449215421,94077.120275722,94752.7967068016,95423.7269216561,96085.7588757001,96736.1606524467
"WA",44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",45,1,1,47890,44403.2673241496,45201.0953818082,44948.5986835329,47932.526676379,49840.4386936113,50144.9825128053,46354.5010187126,45825.0962383999,44530.502447105,47013.0323567078,46302.0190826781,48122.8216456612,51407.0123289694,50206.4534493102,55928.9578087458,55493.0519639884,56145.679656434,58161.5126891771,58171.9952490708,59773.2267843762,59816.5210036535,59583.0175767422,60729.0843334579,61966.9622791304,64954.0300911447,65385.6944034801,65411.8746707934,65353.6438189281,64964.3716932541,64665.2035811317,64013.6722474036,64276.3252550461,64781.1194853952,65900.0930910086,66660.2713543311,67025.9627414373,66283.3755597808,67262.4309398262,67961.1269796225,68716.8760694179,69505.1973086827,70917.9502552863,71118.6560884568,69993.3990134789,68244.3736968369,69596.808987054,69338.8434431245,69574.9448687452,69479.4530215493,70038.5362635514,69879.0699352798,69029.780804328,70055.746927475,71060.6990093255,72048.5907328771,73021.4538228489,73959.1446679798,74887.0355629247,75814.0349564952,76752.7926487067,77702.6049401861,78339.7465944001,78961.5538681053,79556.7457069527,80129.9949975306,80697.3658186672,81218.9044757633,81738.5343352127,82256.5335280625,82779.427029279,83313.6132858513,83829.5217073949,84372.7950821928,84959.5348790681,85601.7576496817,86299.5667429679,87046.351486145,87855.1633047189,88723.7447540787,89649.3287599574,90627.0789172814,91189.0919803943,91784.5710991131,92404.4746937545,93043.2426791483,93694.0540195188,94368.213559112,95043.3571949081,95713.7650160716,96375.2812372722
"WA",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",46,1,1,48700,48063.2569655843,44584.6772454371,45362.3252938285,45113.5174831225,48071.0279935063,50001.3058259334,50314.3643280362,46560.6903236181,46030.3795480595,44754.8109496528,47241.5050201408,46540.9613789259,48363.4479356302,51630.0053507753,50462.5359661222,56165.2043358946,55749.7943785455,56406.677072367,58414.1915667301,58424.9055209108,60036.6015124837,60086.8601754484,59869.6336825077,61024.8473516745,62286.5931792341,65276.0140933361,65717.6107745421,65725.3437640978,65665.6097448186,65283.0124602889,64980.7374732196,64327.2713786132,64592.3336435944,65098.5600913179,66215.0965497751,66980.7772192791,67342.3992471066,66602.001071063,67571.3657069685,68273.3394710902,69025.6784452257,69815.2012199942,71226.6809734655,71426.3124369662,70291.7953610011,68543.8608124451,69900.1977500733,69642.9185473638,69880.4439081935,69786.077315038,70347.2859199331,70189.1017169431,69340.140692983,70368.9570897355,71376.694056067,72367.4331226238,73342.9365734376,74283.1507282515,75213.4181822592,76142.7637153287,77083.7727386749,78034.5995102187,78672.1993248083,79294.5062555943,79890.154770701,80463.7366955931,81030.9324035293,81552.2859964596,82071.8038515688,82589.7490130785,83112.6403983337,83646.8600515577,84162.8349678437,84706.2546283371,85293.1860540546,85935.8204048206,86634.1439359368,87381.5356621877,88191.0420329275,89060.401108025,89986.831076489,90965.4818431754,91527.8723988035,92123.7495360484,92744.0627452708,93383.261155226,94034.5294629254,94709.1618741048,95384.7618393455,96055.6266588575
"WA",46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",47,1,1,49420,48861.5333006069,48227.240449252,44758.7156537129,45515.757490827,45270.7051538972,48201.0528932374,50167.0550240421,50488.5656841798,46772.4267058261,46241.1016550164,44984.6605684674,47470.0467274589,46780.0198678784,48603.839794518,51852.3677270931,50718.2160355723,56400.3448993781,56005.5632782154,56666.5986796977,58665.682632323,58676.6410966475,60298.9594872593,60356.3397724562,60155.4989726838,61319.7844888404,62605.4605999443,65590.3297114883,66041.8365182469,66031.7520146372,65970.7394504491,65594.9420172474,65289.2208481384,64634.2022994762,64901.8617857664,65409.6107769782,66523.8873800622,67294.4448630524,67652.2432879704,66914.3722886829,67874.3115057457,68579.7174298486,69328.6036125243,70119.3830295713,71529.9174456853,71728.5735579497,70585.3529772035,68839.7805490712,70200.1721224364,69943.7572314134,70182.9258632696,70089.9176801414,70653.3545274778,70496.674270292,69648.2114139229,70679.9741091543,71690.7420563941,72684.3768578299,73662.6976957994,74605.5396190924,75538.365363372,76470.1627124627,77412.2505550967,78364.0469978806,79002.2329087022,79625.0932007285,80221.169802414,80794.5859166795,81361.5999237014,81882.7628715963,82402.1624549155,82920.0469280487,83442.9142610392,83977.1573450385,84493.1890429468,85036.6534260284,85623.8449118985,86266.8616697343,86965.678845408,87713.6547185139,88523.8300719918,89393.9386695368,90321.1776490332,91300.6961780308,91863.4464616231,92459.7030849714,93080.4069045065,93720.0217573141,94371.7272860209,95046.812242884,95722.8485306048
"WA",47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",48,1,1,49930,49569.9540360314,49011.7007126394,48381.5666098926,44923.8464699389,45659.7986666896,45418.7028044827,48334.3521446198,50336.0413127786,50666.0909757599,46988.2600395618,46455.8201097513,45213.507843695,47697.2567614975,47017.8838584521,48842.7385366596,52072.7190594439,50971.9999070565,56633.0303674756,56259.0375436496,56924.1493136513,58914.709643908,58926.1928077996,60559.0043084673,60623.8389452019,60439.3921123598,61612.8298644629,62915.7205304578,65896.051433455,66357.4839132609,66330.2492660681,66268.2270941733,65898.7168819712,65590.0380345824,64933.8347517797,65204.2420024552,65713.7081380191,66825.2628085211,67600.7348875408,67955.145652721,67220.0419339728,68170.9261320943,68879.6515314206,69625.335609147,70417.6271485337,71827.3463090909,72025.4002207023,70874.9411139163,69132.0997586396,70496.6601850707,70241.4001129037,70482.4753066135,70390.9901147076,70956.8926306896,70801.8952913755,69954.1250299442,70989.1235980721,72002.9961218211,72999.739796742,73981.0109974997,74926.6994121546,75862.2191242374,76795.197176189,77738.3230004333,78691.2253827473,79330.062778411,79953.4502399477,80549.4082427869,81122.6526628261,81689.4796348636,82210.4474800859,82729.7235965996,83247.5257839833,83770.3611488775,84304.6185991288,84820.5983977458,85364.1879694907,85951.6129072429,86594.9944380618,87294.2853800688,88042.8235388248,88853.6433747337,89724.466938205,90652.4852259359,91632.8398146911,92195.9326611087,92792.5508658885,93413.6332504004,94053.6462243003,94705.7700346306,95381.2880426627
"WA",48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",49,1,1,50490,50060.0532915386,49706.7675280523,49150.6814632683,48525.0180630144,45078.8270732129,45793.3687594453,45569.6791215918,48469.7621336033,50507.1665360539,50845.8178723914,47207.058177638,46668.3217182006,45440.3243597296,47922.1539063646,47253.6670117171,49079.1397576612,52289.932021071,51222.9656145472,56862.3217464605,56509.295391482,57178.4308107754,59160.624686273,59172.6501658003,60815.9814755619,60888.4859841411,60720.6150198929,61896.8878107697,63216.8231593494,66192.6384641721,66664.0445642112,66620.3573068204,66556.955727504,66194.0439513679,65882.8589649757,65225.7896464275,65499.1992568184,66009.9510766502,67118.9572589223,67899.5824840071,68250.9112612259,67518.9258274858,68460.8631420199,69173.065034877,69916.0016253638,70709.8394959279,72119.158442006,72317.8672795493,71160.7255216392,69420.9227679553,70789.8799359169,70536.0991399774,70779.2545116852,70689.5911646313,71258.1381231353,71105.017448838,70258.3289273416,71296.6523961924,72313.8720351083,73313.8778241627,74298.3463293635,75247.0375999816,76183.8565167075,77117.9745900894,78062.2930057346,79016.3665675263,79655.8284383874,80279.1386075599,80874.9711320008,81448.0390789188,82014.6746860462,82535.4438741137,83054.5744853881,83572.2879656437,84095.0841963385,84629.2370163857,85145.257410917,85688.9479286712,86276.5921289294,86920.3215681597,87620.0672263113,88369.1466921087,89180.579072016,90052.0907232226,90980.8596028599,91962.019598247,92525.438397505,93122.4078544368,93743.8518291833,94384.2453164719,95036.7692027662
"WA",49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",50,1,1,51180,50611.2971848265,50175.9793302347,49831.6640695547,49278.0820685195,48657.0604759535,45223.2569644309,45929.3297987519,45723.1250340923,48606.9197575815,50679.9400630828,51027.1773100404,47423.1118930452,46878.0457470088,45664.597419062,48144.2869637668,47486.7754076942,49312.3048253258,52503.464012473,51470.5343926771,57087.6220465282,56755.7137188575,57429.0320815692,59402.6999900084,59415.4443543765,61069.1274088544,61149.6730648383,60992.1912687021,62171.4048563001,63508.1893288164,66479.4741758806,66960.8869424296,66900.764741357,66836.3891686478,66480.2967858263,66166.9477870758,65509.4053043372,65785.4109423478,66297.580144631,67404.366897,68190.1820503536,68538.7982803908,67809.9912823544,68743.2766665998,69459.2743135944,70199.6052185587,70995.2754931656,72405.4038605036,72605.0762667015,71441.7004988278,69705.3370393472,71078.8872740221,70826.7620154327,71072.2670375275,70984.6090555814,71555.939751961,71405.0665396103,70559.5870319624,71601.4421424846,72622.1183193968,73625.5970330016,74613.3742414901,75563.4975749527,76501.5396780818,77436.9353868243,78382.4850533596,79337.6571423838,79977.0583751996,80600.2674633395,81195.9535315906,81768.8265185044,82335.2528003591,82855.7878435968,83374.7545257919,83892.3605337346,84414.9771043757,84949.1158220153,85465.140473514,86008.907803857,86596.7432084097,87240.7885043303,87940.9533121947,88690.526269655,89502.5275858524,90374.6799234242,91304.1487980198,92286.060435263,92849.7829498519,93447.0730203184,94068.846931795,94709.588199699
"WA",50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",51,1,1,48330,51171.8710922907,50604.4679680148,50162.6938454245,49828.4374252441,49276.5398135651,48660.6277484904,45254.4697639072,45948.1342713195,45758.7302790134,48616.9741085143,50719.1262077517,51064.4208099673,47498.208645222,46945.2847004605,45749.972784614,48219.8959796566,47572.6713071386,49392.9497146448,52552.6908561657,51555.1765065043,57134.083424862,56821.335046682,57494.0177287484,59448.4934074808,59458.3136152815,61114.1655349284,61197.1305473763,61050.7285331311,62229.9965177979,63580.944055785,66541.3064871625,67030.4000056673,66954.5523136249,66889.7370387981,66543.1530573439,66228.1464990746,65572.1547908364,65849.7022800074,66363.000447063,67465.6852057623,68255.9157244412,68601.1688312821,67878.0402446312,68802.0042776336,69520.4971813082,70257.6791424418,71055.2287289254,72463.3604369634,72663.8312758777,71497.037877923,69767.0777917764,71142.9141156481,70893.3356900296,71140.902428702,71055.664498651,71628.9889288635,71480.8052498576,70638.6187724903,71681.9812117403,72704.2394279787,73709.242665578,74696.613227259,75646.1713175746,76583.7109311403,77518.5659853358,78463.4018954281,79417.0281126576,80055.1004723121,80676.9688598679,81271.3184641554,81842.850702523,82407.919075631,82927.1807041605,83444.930855608,83961.2416101116,84482.7357128959,85015.7495166918,85530.7135339328,86073.4390304156,86660.2567377327,87303.2836602109,88002.3989606264,88750.9048340572,89561.7871645863,90432.7637408994,91360.9985993049,92341.6317144814,92904.5094083556,93500.899730854,94121.7319903495
"WA",51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",52,1,1,51020,48326.5268003875,51149.2214313689,50585.8138754213,50137.7780763778,49813.8670479712,49264.1167040338,48663.1199871475,45285.3478147107,45966.4738473029,45794.0632044642,48626.1334333883,50753.733168972,51097.1757829226,47569.5775971024,47009.0401924202,45831.9982060193,48291.9458069527,47655.1876617333,49470.0261132692,52598.2572005232,51636.34751396,57177.0931053384,56883.5712137118,57555.846865117,59491.2653820068,59498.5473931227,61154.3062322371,61240.0653330992,61104.7661232262,62284.3136049173,63649.2807552188,66598.5867793236,67095.594274163,67004.7791743195,66939.7468629509,66602.7694866045,66286.1737270483,65631.9528236626,65911.4756370994,66426.0730131816,67525.0185362097,68319.7212512802,68661.9458388294,67944.8862741602,68859.8069619207,69581.2041311307,70316.2659939608,71115.9618171804,72522.4101578119,72724.016004552,71554.2673264736,69830.8177056213,71209.254050577,70962.3884404424,71212.1892543017,71129.7621932349,71705.1735029168,71559.9349367151,70721.1398513495,71766.313175164,72790.3391052111,73795.1082805409,74782.0579367576,75731.2833202651,76668.4370723764,77602.7396322045,78546.1212373982,79498.2337271449,80135.0039704717,80755.5591127307,81348.6003985631,81918.7981255226,82482.5357507339,83000.5494404822,83516.9667467326,84032.1388707114,84552.515803598,85084.426738916,85598.3513606903,86140.056058833,86725.876544073,87367.8955494828,88065.9826291816,88813.4434087077,89623.229699137,90493.0546663631,91420.0899188052,92399.4718463979,92961.5210990985,93557.0294141497
"WA",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",53,1,1,49850,50971.1200095155,48308.7659608814,51114.1759955183,50555.212869969,50100.9560284126,49787.8541702323,49250.1430419231,48664.2759769779,45315.7936011199,45984.2173105011,45828.8935843422,48630.693714217,50783.5570359124,51125.3483930636,47637.1859210261,47069.1367687855,45910.4498603964,48360.363054874,47734.2510011978,49543.4781350982,52640.1624757311,51714.1842892541,57216.5729306702,56942.5411473073,57614.4464787216,59531.1922995807,59533.8052039259,61189.6033357412,61278.5366957766,61154.3805712449,62334.4451114579,63712.8943443626,66651.5931852518,67156.6566240129,67051.5112939655,66986.607821245,66658.9994397483,66341.1570400615,65689.1710803006,65970.8842386847,66487.073969169,67582.544881583,68381.8140727989,68721.5965318144,68010.6405331274,68917.1582655497,69642.3674666636,70375.7398140054,71177.7353079131,72582.9447550206,72786.0357051052,71613.6170120547,69896.9390767497,71278.1751703456,71034.1808095857,71286.6437042124,71207.0871638028,71784.8886300255,71642.7281025311,70807.5411441537,71854.7123972265,72878.6108594389,73883.1239616473,74869.8962580003,75818.9073132529,76755.6554655795,77688.6041480729,78630.561338888,79581.1915811424,80216.6858024613,80835.9545101516,81427.690558657,81996.5802275356,82559.0135502134,83075.6516296209,83590.9033334284,84104.9406647222,84624.2220218208,85155.051415891,85667.957182248,86208.6614015821,86793.4929365519,87434.5233568339,88131.6025968417,88878.0393212347,89686.7514938661,90555.4574417427,91481.3183366186,92459.4752530539,93020.7118019852
"WA",53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",54,1,1,50300,49794.0930537746,50905.8232118505,48278.6229214977,51066.3290684742,50512.0740841833,50051.8792953333,49759.4696151274,49234.0900137125,48663.7740221217,45345.4078831871,46000.9110562798,45859.2494353524,48630.2598672613,50808.2516217469,51148.7301545101,47700.6161392306,47125.1708115749,45985.0419486995,48424.8835136361,47809.6054723822,49613.0660912646,52678.3867105209,51788.3688486129,57252.4647007814,56997.9611325677,57669.7747342246,59565.5417454824,59563.9552417932,61219.939371658,61312.4399317174,61199.4904455908,62379.9217767199,63771.9004251072,66700.3472060059,67213.4937686943,67094.7885676039,67030.0481244201,66711.8312304337,66393.357312368,65743.8370931165,66028.0916508244,66546.0872236278,67638.3671145401,68442.5823471659,68780.1282743488,68075.7082988962,68974.9478505235,69704.2963888607,70436.2880399246,71240.8848809103,72645.3232583074,72850.0732888623,71675.4475717124,69965.6696298483,71349.9086412191,71109.2244795093,71364.4252545295,71288.0295283795,71868.4002492261,71729.5890736846,70898.0969643708,71945.2342667488,72968.9778769738,73973.4906662994,74960.2080894782,75908.9788778952,76844.4582740827,77776.0810544511,78716.643212314,79665.8218209924,80300.0655780993,80918.0478544254,81508.5037354787,82076.1111410098,82637.1017172562,83152.5424700538,83666.6306762925,84179.5547655096,84697.761444107,85227.5299277128,85739.4367013015,86279.1477162974,86863.0082996375,87503.0686351831,88199.1595229314,88944.5922697985,89752.261449937,90619.871270384,91544.5819776332,92521.5389301466
"WA",54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",55,1,1,47520,50209.350352138,49720.9549017076,50826.2135330156,48235.4695426654,51004.81110125,50455.7421300978,49999.3330580328,49727.8104820846,49215.2655974069,48660.8062710759,45373.2863381936,46012.1624572235,45884.2260124804,48624.0088835183,50827.0155747548,51166.2910256824,47758.8325158141,47176.2366302189,46054.853389989,48484.5437669935,47880.2747459906,49677.9438315849,52711.763092304,51857.918797005,57283.4706541296,57048.7435602418,57717.5595330754,59593.0175284977,59587.6792878567,61243.9412634062,61340.3748222171,61238.2878738062,62419.4487431007,63824.8336529786,66743.1446603741,67264.4996474846,67132.6656484455,67068.3064528561,66759.7712059728,66440.9873962651,65794.2864502343,66081.3150399553,66601.267823007,67690.8638114274,68499.9338801604,68835.8262734286,68138.8144447656,69031.2540052316,69764.8745545336,70495.8805467701,71303.3359596509,72707.1930203272,72913.9305395568,71737.4140483065,70034.6805518686,71422.3451022962,71184.9968194021,71443.2151087908,71370.0997971074,71953.312838016,71817.9543747857,70987.8911040009,72034.9101996454,73058.7162399539,74063.3029770861,75049.8838399937,75997.4479665074,76931.6465731902,77861.9327524219,78801.0898424026,79748.8076617464,80381.7718547181,80998.4661846937,81587.6421765916,82153.7943253548,82713.5101629936,83227.7329852633,83740.6581208181,84252.469018692,84769.6002061837,85298.3062301823,85809.1992761901,86347.9131541319,86930.7964464524,87569.8785317898,88264.9715305091,89009.4001591823,89816.0144434526,90682.5148508831,91606.0609799022
"WA",55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",56,1,1,48320,47429.341671588,50075.5011866638,49606.3108558439,50707.9298641953,48152.2245221277,50905.1377991651,50367.3172533987,49912.7272256846,49658.8181909962,49157.4188555742,48613.706121619,45353.35901442,45971.5585822045,45852.982430058,48560.0603132008,50783.8856153813,51120.8323163434,47754.6379936666,47162.2886116599,46056.0589846292,48474.762610418,47879.8412348361,49666.2154072722,52666.9668749422,51844.5321285469,57229.8830073097,57010.2906448567,57675.6627299577,59530.9156340516,59522.3693564721,61178.5047486116,61279.6935637399,61188.5017341259,62369.9356487507,63787.7989933525,66694.3881367385,67224.4826531954,67078.7949687915,67015.5303599786,66715.8617192849,66397.578436402,65753.9076093676,66045.068437957,66566.978479977,67653.1947425259,68467.0662995903,68802.3197268869,68113.1995998909,68998.1794063585,69736.2134299695,70466.3183295423,71275.8977235494,72679.1970787872,72887.8243629121,71710.1717362892,70016.2076284066,71406.4302376718,71172.7910811327,71434.0360969925,71364.5042553405,71950.4416839466,71816.1687611595,70987.840424452,72034.5437437122,73058.0742240172,74062.2391766134,75047.2563335638,75993.20371507,76925.7128560498,77854.2580043389,78791.602540703,79737.4279056388,80368.8540123238,80984.0048330166,81571.4722966264,82136.1145901744,82694.2931115521,83207.0764511016,83718.6237335663,84229.107132318,84744.9369760133,85272.3297063332,85781.9808594554,86319.4555865995,86901.0977310762,87538.9176471044,88232.7245211105,88975.8325304941,89781.049474016,90646.0751101822
"WA",56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
