"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"WA",39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",40,1,1,48760,49117.7280705661,45157.8007556684,44682.7028130603,43281.421805315,45732.512808714,44884.3719044984,46634.5054537528,49976.8838650585,48399.673513824,54172.5108284589,53420.2534168718,53877.3866582994,55836.2790405074,55667.4266629354,56943.8064333318,56663.1632334354,55950.2264527883,56699.2744549619,57239.5212621049,59857.532930618,59636.8822901163,59656.9374884398,59248.525738574,58289.4658729171,57685.3568303512,56732.6962058611,56553.6015309609,56656.4660835656,57570.949221266,57790.4124503238,57999.2542895578,56858.2061650609,58022.3717747011,58330.1741933103,59067.0086252397,59529.7271229403,60903.6286425666,60967.4553775953,60281.9319366101,58378.4338508002,59384.1687972128,59054.0960248264,59186.1023823622,59008.3201534302,59446.4645410864,59204.8379203087,58301.5948667018,58592.0551122162,58846.0726709544,59068.5160092598,59266.8753474851,59449.4463513792,59625.9254973453,59803.6471774787,59996.8206992987,60206.1590655793,60376.0084697553,60543.6140474707,60696.3742914598,60836.1238706487,60973.2301065077,61059.5896388707,61140.9945225582,61214.3785862199,61280.7321446878,61340.5148063485,61385.1178907321,61423.2664962567,61460.2882572244,61504.1931820661,61555.4700713562,61613.4264726772,61684.6882765309,61769.8340015399,61869.3422438183,61982.6083567995,62009.8633954634,62051.3109543682,62103.1114805254,62162.4997855397,62226.0224364946,62312.4447732931,62400.2060844476,62485.1667278685,62565.7494608593,62640.9633044184,62709.5764108874,62770.0306708436,62822.9018829526,62869.3019800989
"WA",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",41,1,1,47190,48991.2618096401,49334.2803399305,45396.6613263067,44899.7134079177,43500.8358530067,45937.8455143503,45096.4574123929,46840.5319628394,50158.4199054154,48610.1806815479,54356.0037819069,53619.2417046816,54076.0028507588,56019.4042097317,55847.4410144111,57128.9182038446,56852.0635950285,56151.6583482588,56904.6120544119,57462.2963084857,60077.0075800202,59867.0508178287,59871.7341406245,59464.4486729531,58515.7135675599,57911.3397712379,56957.950099652,56782.9165828301,56888.4112191928,57799.0897192002,58026.0689976434,58231.4107132192,57094.9480123902,58247.2428817352,58559.1535369464,59290.154878136,59756.8111369135,61124.3117256216,61187.9734357156,60489.1939785969,58587.0616003974,59596.9937680501,59265.8733785012,59397.1838479775,59218.6653148808,59656.3928403088,59415.3423323281,58512.479079159,58803.8492557322,59058.8336243296,59282.2907866663,59481.6090784986,59664.9651227617,59842.1545477686,60020.4558734221,60214.1315080146,60423.8994694172,60594.0277416238,60761.8396747443,60914.7345016894,61054.4942368576,61191.6466371533,61278.0356045096,61359.5032765772,61432.9826795809,61499.4852030086,61559.4127406425,61604.2227968622,61642.5932553649,61679.9598064207,61724.2799529124,61776.022442085,61834.4751441795,61906.290053012,61992.0291920648,62092.156213858,62206.0717285631,62233.9096807927,62275.91858477,62328.2225585754,62388.1509149675,62452.1675857369,62539.0694210944,62627.2403946738,62712.6494802413,62793.5886341077,62868.4869659651,62936.7725488622,62996.8979739059,63049.437751146
"WA",41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",42,1,1,44300,47387.9831690376,49210.9217504833,49540.1416882188,45624.8747499227,45106.5243210047,43710.1107312334,46140.0331197795,45305.4178262295,47043.4402563186,50337.0068202569,48817.4953474831,54536.3349589316,53814.9458917709,54271.3908584678,56199.5602296965,56024.6275809739,57310.8987187696,57037.9729564384,56350.0975110912,57106.9076608002,57681.8642247159,60292.975356083,60093.6883413874,60083.3428029819,59677.2814126776,58738.932270982,58132.8026058581,57178.8105586569,57007.9066866565,57116.0614120499,58023.008980694,58257.0149318737,58458.9782248176,57327.2153569052,58467.8041070906,58783.8342923213,59508.6061534352,59979.1543201045,61340.39820672,61403.9145425149,60692.2527018968,58791.397052395,59805.4387543563,59473.4293450074,59604.0931243098,59424.983596002,59863.3692932723,59622.9956705637,58720.6417909474,59012.994697577,59269.0202297098,59493.536123736,59693.8448940868,59878.1020048227,60056.0371855735,60234.9949266172,60429.2664044865,60639.5437983872,60810.0347878305,60978.1383000065,61131.2115945527,61271.1107748272,61408.3550490839,61494.8603667291,61576.4780859414,61650.14032552,61716.8295492231,61777.0280911023,61822.0877278958,61860.7624373746,61898.5540304101,61943.3777013208,61995.6219581626,62054.6468364867,62127.08978449,62213.496461115,62314.3157143594,62428.9100418197,62457.4015269142,62499.9989143467,62552.9181006187,62613.4060312524,62677.9839925318,62765.3886404061,62854.0780104486,62939.9151927414,63020.567042626,63095.1515662524,63163.1115675231,63222.9102376241
"WA",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",43,1,1,44780,44523.9432719152,47574.7492217318,49419.2378511435,49735.0392698166,45842.1280462415,45302.8545275621,43915.9539522841,46338.7577821645,45511.0091440581,47242.9147858789,50512.3442827426,49021.2741147665,54713.1507517804,54007.0578024872,54463.2874069473,56376.3974097713,56198.4661347879,57489.4419222413,57220.63325116,56545.2120240913,57305.8694949092,57897.7061704598,60505.1410587887,60316.5056748802,60291.4800466201,59886.7959256235,58957.2007730919,58349.4465553093,57395.0719560033,57228.3347261754,57339.1852885845,58242.0576268835,58483.0453242619,58681.7581203539,57554.8190644711,58683.869567099,59003.503233623,59722.2035603491,60196.6056787153,61551.6922995297,61615.1795618589,60890.6959754755,58991.2831166512,60009.4394162112,59676.6217432776,59806.7810532509,59628.1907640202,60067.3122686648,59827.7240624549,58926.0172776635,59219.4328425831,59476.5478088054,59702.1560992853,59903.5793955871,60088.7746860837,60267.5376852871,60447.2532055577,60642.2061994942,60853.0799567894,61024.024529798,61192.4648477416,61345.8545144311,61485.942175581,61623.3710211283,61710.0864274824,61791.9481950142,61865.8340088305,61932.8470510916,61993.3616560056,62038.7604634178,62077.8282595657,62116.1412256929,62161.5075201356,62214.3365741729,62274.0158212368,62347.1679288309,62434.3221850673,62535.866098821,62651.2154209154,62680.3893971975,62723.6964007296,62777.2517763258,62838.3722838418,62903.5363827313,62991.561410125,63080.7467504716,63166.3113983957,63246.6771677251,63320.9495544827,63388.5858829715
"WA",43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",44,1,1,44170,44994.6253898697,44735.9157749389,47750.3727056834,49615.7268122788,49918.4077122547,46047.940500375,45495.2157133287,44117.8743394781,46533.5798444851,45712.7309827865,47438.4803520555,50683.8801989665,49221.004120608,54885.9233984444,54195.1099045752,54651.142347947,56549.1841871008,56368.4478218133,57664.0854889651,57399.4980464012,56736.5112815734,57500.7828446247,58109.3370577296,60713.0087137473,60535.0165946511,60495.7205447971,60090.8686632867,59170.0250721161,58560.8827039233,57606.3183373994,57443.7948735637,57556.9729721669,58455.8614318194,58703.7951754839,58899.3943861085,57777.4191429634,58894.5781344841,59217.851649271,59930.6450739949,60408.8225232019,61757.950512048,61821.2189091588,61084.2213151986,59186.5296812659,60208.7212227524,59875.2821983077,60006.0397326372,59828.0898338822,60268.0347001125,60029.3521898767,59128.4437302545,59422.9760105951,59681.2188632992,59908.0563005937,60110.6349753434,60296.8587849331,60476.5610772227,60657.1296739655,60852.8602627577,61064.427646748,61235.8758352241,61404.8031651829,61558.562550013,61698.9415104754,61836.6577766407,61923.68713205,62005.8387164381,62080.0997783059,62147.4881676432,62208.4177282155,62254.2549842887,62293.8248881341,62332.704568993,62378.7061837023,62432.2125029626,62492.637591316,62566.5889622921,62654.528653174,62756.8829384141,62873.0205298665,62903.0107428621,62947.0519990465,63001.3250593057,63063.1071831094,63128.9870881393,63217.6094969812,63306.5285801461,63391.8216097652,63471.9024845527,63545.8643646845
"WA",44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",45,1,1,47890,44402.8034416188,45196.638372484,44936.0716800359,47914.4123484686,49799.8504108383,50089.7389251705,46248.8368982908,45683.0948928682,44315.4486539711,46723.969432118,45910.0958320803,47629.5831217118,50851.0374166647,49416.1619344322,55054.1171717313,54378.477035194,54834.1566099109,56717.3139344945,56534.0176320168,57834.1606694086,57573.9421168157,56923.1492274666,57691.0204919965,58316.1187999672,60915.9125477441,60748.6109139107,60693.73403782,60288.7853074304,59376.8016919844,58766.4653887933,57811.912796204,57653.2476708537,57768.8059626733,58663.7912151683,58918.6318022911,59111.2513709869,57993.8715976147,59099.3100058344,59426.2549873192,60133.2415133236,60615.2134416126,61958.249512963,62021.3307391131,61272.2367724672,59376.4596835333,60402.6974037739,60069.7668229713,60201.2250011246,60024.0369119805,60464.8862663732,60227.2306369669,59327.2405951617,59622.9175466475,59882.4233630204,60110.5212777502,60314.3393727806,60501.6993418989,60682.4310614855,60863.9445320708,61060.5450024645,61272.8439127377,61444.9451480573,61614.403120489,61768.6297277365,61909.3996084638,62047.5028831959,62134.8842157628,62217.4787484969,62292.1603414158,62360.021264008,62421.4623700572,62467.8465581875,62507.9596193957,62547.4975299887,62594.2251606312,62648.4989156676,62709.7585787511,62784.5410499607,62873.3496572546,62976.5411455027,63093.6019023258,63124.4258436763,63169.2807474496,63224.2942121218,63286.8699061454,63353.4315582205,63441.8184607599,63530.4707765056,63615.4918168087,63695.2877712022
"WA",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",46,1,1,48700,48062.7118879579,44578.9087057741,45348.9404120147,45087.5880484269,48038.1502025096,49938.3288186095,50225.4161011319,46406.3481203824,45831.2420898728,44470.4266452139,46872.7099254632,46063.0914296575,47779.3364024654,50983.2111280438,49569.1702103047,55186.7747311394,54522.7041236371,54978.5863599292,56852.4759535692,56667.4566764197,57971.3340294314,57713.0081436142,57071.2361666528,57842.1626527844,58479.6340019384,61077.0603016772,60917.6997203541,60851.7179642591,60447.5762520029,59542.249811995,58930.9838882493,57977.0107336832,57821.193584567,57938.9967231392,58832.4534463377,59092.899189612,59283.1386783758,58169.3148735154,59266.9065901454,59596.8477408093,60300.4650889466,60785.2903268254,62125.1415016703,62188.3092445996,61430.4786734671,59536.3136247588,60565.4396681136,60233.2508732485,60365.7354765825,60189.5055029693,60631.6473089789,60395.1127321726,59495.9046811337,59793.040250311,60053.9866989613,60283.5655804607,60488.85749036,60677.5867479266,60859.6054495627,61042.3417410709,61240.0439569363,61453.4561929371,61626.4973246887,61796.8343849571,61951.875315679,62093.3820452308,62232.1325763639,62320.2205229857,62403.4964660102,62478.8812591946,62547.4715063294,62609.6865840083,62656.8050559958,62697.6868361785,62738.0815246,62785.7273242375,62840.9591374295,62903.1669818528,62978.9511027424,63068.7453904479,63173.0074529375,63291.0956721636,63322.8886781013,63368.6462762906,63424.6153973143,63488.0249921834,63554.4466160498,63642.6915013385,63731.1753888264,63816.0192949252
"WA",46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",47,1,1,49420,48860.9215764104,48221.3622312607,44742.4916756289,45489.1119265862,45227.071437331,48149.7838685069,50069.3252571946,50353.7594129011,46557.0417878972,45972.9124264474,44619.1691432273,47015.0669819505,46209.859697894,47922.6985554713,51108.9343829175,49715.7361179698,55312.4638545945,54660.0470454927,55116.2416866786,56980.8268074043,56794.2768492362,58101.6461687078,57845.4406832585,57212.800234034,57986.794332214,58636.6427435581,61230.2984912461,61078.8755103161,61002.1364079971,60598.9625799501,59700.4584168854,59088.2608236927,58135.1111496432,57982.2755642683,58102.4212510948,58994.4058811916,59260.176533435,59448.2051667996,58338.1735773753,59427.9814172115,59761.0759320915,60461.2996127885,60948.9764508067,62285.8153487255,62349.1557238915,61582.9848698086,59691.4411109088,60723.521292216,60392.2564824262,60525.9136072995,60350.8089533847,60794.3201300517,60559.0044845042,59660.8415686914,59959.4973440612,60222.007997883,60453.2185638476,60660.1145433972,60850.3459563947,61033.7860615362,61217.8149728821,61416.8155950943,61631.4119745267,61805.5277999287,61976.880204624,62132.873734229,62275.1821481323,62414.7810332985,62503.6504255965,62587.7440498204,62663.9687283287,62733.4386881649,62796.4982468718,62844.4831565266,62886.2655892145,62927.6476218303,62976.3410180783,63032.5933547117,63095.8728435569,63172.7142859426,63263.6779175266,63369.0536736776,63488.2845716986,63521.0944481764,63567.9318444893,63624.8371155297,63688.1041969742,63754.3850346717,63842.4869881046,63930.8018310403
"WA",47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",48,1,1,49930,49569.2627798446,49005.73126146,48365.1558559822,44892.0988189034,45615.5919352814,45353.0307505289,48252.9455682422,50191.1958360817,50473.2482290776,46699.4173871118,46106.6895242484,44760.3104074983,47149.5865360352,46349.0346544963,48058.3369487699,51226.6991476016,49854.3115246209,55429.6593540598,54789.0858152809,55245.5915262953,57100.8682803355,56912.8481915641,58223.6202322398,57969.7904848134,57346.4298266125,58123.580595179,58784.5079216794,61374.1225319852,61230.7968776307,61143.6164166651,60741.6062317545,59849.9152263875,59237.0734532796,58285.0378385271,58135.3468448623,58257.9578213845,59148.2276517941,59419.4073267339,59605.4217995676,58499.3951831745,59581.6253746735,59917.8403529519,60614.7676223376,61105.45357643,62439.330533232,62503.0986429874,61729.6562452797,59841.0927085684,60876.2110139347,60546.0869144308,60681.0918092074,60507.2595562071,60952.2116164102,60718.3771828082,59821.4282133868,60121.7504163079,60386.0025491102,60618.9997848123,60827.6574512085,61019.5514049565,61204.5019049668,61390.053422327,61590.4433090752,61806.3817909754,61981.7342333762,62154.2654895225,62311.2934269892,62454.6375296773,62595.1779507311,62684.991323764,62770.0653767102,62847.3082862089,62917.74813122,62981.8097403336,63030.8190089569,63073.6595546862,63116.1846002884,63166.0064902266,63223.4276880912,63287.8521393505,63365.9658977105,63458.1577902614,63564.7857745333,63685.2225443558,63719.2557771468,63767.1613334798,63823.9263383731,63887.0501754828,63953.1894232704,64041.147463258
"WA",48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",49,1,1,50490,50059.2737796137,49700.603396872,49134.1219381291,48492.9348193784,45026.5484886009,45727.2495221411,45469.552303076,48346.4333916046,50302.8312953087,50582.6554139623,46832.3965269776,46231.5287125402,44892.7976175263,47275.2313952454,46479.6729065306,48185.1751055573,51335.2969431951,49983.8743685845,55537.3290953875,54908.6779685183,55365.5654056723,57211.3579093312,57022.1130197876,58336.1932349191,58085.0155075847,57471.1893814305,58250.2724885267,58922.1497415664,61507.5809199295,61372.4648488391,61275.1841501118,60874.3650917607,59989.7448887633,59376.5770365779,58425.9808054274,58279.6205382055,58404.544137598,59293.1992265989,59569.8922511736,59754.0308774663,58652.4015299828,59727.0657563369,60066.4742949929,60760.369314917,61254.0942987244,62585.2249327738,62650.3152992456,61870.0047943077,59984.8181965299,61023.0754401302,60694.3353068286,60830.8278370338,60658.4057105582,61105.0383551241,60872.8240253502,59977.3512400897,60279.5377613598,60545.7053168225,60780.6661539259,60991.2651649903,61184.922883049,61371.6420800409,61558.8206086395,61760.7786767984,61978.2389213753,62155.0117738215,62328.8139853,62487.1374747017,62631.623237226,62773.2869024324,62864.2278894645,62950.4830990587,63028.8470798107,63100.4351016279,63165.6768461433,63215.8886170095,63259.9644553673,63303.7258434175,63354.8442805249,63413.5189789456,63479.3310500482,63558.786049596,63652.3631704027,63760.3166457723,63882.191751265,63917.4377598658,63965.2143715075,64021.8384014967,64084.8182332688,64150.8150554864
"WA",49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",50,1,1,51180,50610.4300251048,50169.8917960155,49814.7092841979,49245.7816575353,48604.2463313655,45145.4638155289,45828.9178396617,45576.1977187903,48429.9213599529,50403.7431171225,50681.545555039,46955.5724690463,46346.9553820095,45016.2167970942,47391.6353959655,46601.2761639627,48302.6135695378,51434.2491142396,50104.0203864926,55634.8728582429,55018.2869888682,55475.4584308309,57311.7307471229,57121.5011566427,58438.7740093081,58190.6041342187,57585.2286234826,58366.1673317972,59049.0077763015,61630.0084938614,61503.2052927583,61395.9870591443,60996.5967184263,60119.3034058703,59506.1249910068,58557.2949817929,58414.1646367689,58541.5512938617,59428.674084439,59710.8826653823,59893.4357213437,58796.3879548455,59863.5473187454,60206.3711964004,60897.3171024144,61394.2609149806,62723.4346168502,62790.0408536698,62003.2658524055,60121.8646916876,61163.3386025038,60836.1550580331,60974.2264954131,60803.5085681436,61251.8820388681,61021.4946876178,60127.7970088398,60432.004497344,60700.2482820389,60937.33670846,61149.9548818647,61345.6286134046,61534.1991745432,61723.170902467,61926.8637855697,62146.012853874,62324.2755496669,62499.6039718305,62659.3068758679,62805.1039803093,62948.0613184156,63040.3215625577,63127.841650269,63207.4948892401,63280.3996142851,63346.9895867832,63398.5716988723,63443.9597241055,63489.1171077271,63541.599730859,63601.7702130212,63669.0203932572,63749.9648269705,63844.9827538112,63954.4928725339,64077.7693633047,64112.8931772121,64160.5389423109,64217.0199371445,64279.8534968723
"WA",50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",51,1,1,48330,51170.9136574512,50600.7890988135,50151.862507606,49803.7334778795,49234.3084193905,48595.2787566443,45155.1397265845,45822.4802439211,45577.8117933671,48405.088213804,50394.4540662293,50668.7989801677,46971.508477957,46356.4791821302,45038.2566578331,47403.4953607033,46619.9326303826,48315.6105963821,51423.4955862598,50117.2293414364,55617.900652095,55014.218418859,55471.0567084631,57293.8330134612,57102.8019766316,58421.1037387158,58175.7651014562,57579.9484482515,58361.8821054481,59055.4870944166,61629.2774488857,61510.6474895558,61393.7973004365,60996.6002464624,60129.2324073993,59516.8906695631,58571.5156793971,58431.6720335889,58561.9820897563,59446.8017014431,59735.3748993728,59916.3226290554,58825.7741275937,59885.1588028639,60231.3977550151,60919.2904266354,61420.3755186797,62746.1509697039,62814.7003359039,62022.3147212356,60146.1903103178,61190.4439741434,60865.3550913616,61005.2327453251,60836.591028014,61286.4907529251,61058.47600545,60167.7571687171,60473.9269530337,60744.223576681,60983.3568758354,61198.1384705174,61395.816382422,61586.333149502,61777.1965248725,61982.7220014314,62203.5293427089,62383.4789925994,62560.3388766106,62721.5234075622,62868.74163844,63013.1306666944,63106.7721195911,63195.6968664954,63276.7804733334,63351.1536954745,63419.2450491025,63472.2567133369,63519.1185419522,63565.7411043314,63619.834553644,63681.5236326606,63750.3404298028,63832.7939365464,63929.4502582967,64040.4129508935,64163.5687310996,64198.5978097301,64246.1265123947,64302.4697156633
"WA",51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",52,1,1,51020,48325.5369414645,51145.3707900744,50576.4824833652,50119.662945274,49778.594664209,49209.0385994125,48576.5487433631,45155.70742698,45807.2950667296,45570.6643920491,48371.4157984078,50375.7609494745,50646.7866488431,46978.7252052606,46357.7899641552,45052.2135127728,47407.0305052462,46630.4720023583,48320.4243703636,51404.4087719111,50122.1420729107,55592.125091016,55001.4383558475,55458.0412152051,57267.4022281095,57075.9234105435,58394.2765270468,58151.9022135617,57565.8822449463,58348.8617085907,59053.1536104923,61619.5738305642,61509.2412210661,61383.151982375,60988.3883086746,60131.1355759656,59519.8309613767,58578.2173939793,58441.8703873125,58575.1624984296,59457.9152363139,59752.9023637212,59932.3890849339,58848.7239214527,59900.4480858481,60250.3601050249,60935.8608938634,61441.1991437318,62763.7609623659,62834.4586229814,62036.8659291552,60166.2941523124,61213.3385203307,60890.6738394708,61032.4501722906,60866.0935866512,61317.733717899,61092.3028634878,60204.8033536538,60513.1165124637,60785.5444912618,61027.0057888785,61244.0325952918,61443.8966302787,61636.5432903806,61829.4835551735,62036.9072843223,62259.6580547057,62441.3771040107,62619.9520135587,62782.803761253,62931.6525681614,63077.5552015409,63172.7605643494,63263.2731789799,63345.9704025896,63421.9942396361,63491.6612002511,63546.2768561683,63594.6782991826,63643.0385019371,63698.7875405159,63762.1575945697,63832.5944167534,63916.8186824978,64015.057688033,64125.8827919554,64248.916214413,64283.8492463003,64331.2597487305
"WA",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",53,1,1,49850,50969.9803700915,48304.5056233209,51104.5124672562,50537.2749592516,50072.8857199381,49738.9754690241,49173.4695643606,48547.6816195041,45146.9832424918,45783.0197083745,45554.4958657962,48328.7140509747,50347.3181831486,50615.253253392,46977.0754657711,46350.5815473606,45057.7798370661,47402.0256600112,46632.7795910756,48316.7705441434,51376.7867075761,50118.4570033199,55557.3475254999,54979.7545194935,55436.2262525492,57232.3700121401,57039.7760177774,58358.016156778,58118.9560770092,57542.8812568441,58326.962900568,59041.8558781125,61600.806460371,61498.9027297034,61363.9783276363,60971.8977659792,60124.8740446085,59514.9390809869,58577.4022342317,58444.6575037368,58581.208076587,59462.0167095546,59763.41320546,59941.8061873489,58865.2045723426,59909.6047858549,60263.7896649583,60947.1234547306,61456.8374930338,62776.3818357417,62849.4426864701,62046.9689872437,60182.187406572,61232.2575917867,60912.1396566316,61056.0146449522,60892.2040328647,61345.7708878331,61123.1431882249,60239.109130092,60549.6420923044,60824.5002327548,61068.369781134,61287.8300286341,61490.0708183688,61685.0397521428,61880.120221983,62089.7433686406,62314.5165477927,62498.1951919041,62678.6769247163,62843.4134036089,62993.9732268348,63141.5794023178,63238.5392413999,63330.8303759338,63415.3311154352,63493.0786407575,63564.5029906105,63620.7870566041,63671.0181242177,63721.1574630709,63778.7313074002,63843.8337550645,63916.1684121975,64002.0964483107,64100.1881484183,64210.8744031053,64333.7837988004,64368.6194919445
"WA",53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
