"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"WA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",15,0,1,46520,44576.9719138019,44905.5733274079,46307.3013649058,46182.0516979334,44904.81042574,46236.0079209288,45591.8674151398,44785.3080633673,45674.1968793839,47754.2189751641,47009.8330251428,49439.8674032554,49734.3630099091,48022.5025239061,46216.2921818999,47914.7960898234,47569.9441851722,47664.6877844912,47448.2076999677,47828.7073106239,47520.334480227,46545.6671271678,46113.5570903055,45631.4762999871,45103.8630413316,44544.7873045505,43945.0738716347,43346.9290770225,42756.0640800093,42185.3345959257,41637.4226963394,41504.3766405555,41383.155264074,41261.4378857237,41138.5976968109,41015.1575644093,40851.8963954351,40683.3620275341,40505.8486735915,40317.1570581645,40112.131821286,39859.2434767852,39578.6003077795,39265.2303375864,38927.2280760932,38563.1324626514,38159.4740981649,37729.7839376382,37277.2968887144,36807.3303287488,36323.3740075673,35979.6276341188,35633.7644002423,35289.6051336665,34949.2173099032,34614.0262067411,34293.7276178698,33984.3682213126,33683.8121999967,33393.1324150467,33114.0540403582,32847.8767323983,32586.1710408823,32327.3895154053,32069.5821453862,31809.7189616578,31547.7336879582,31278.4116153496,31000.2651867192,30712.3971141341,30414.7125763558,30108.4465813459,29794.3050458022,29473.8929397738,29148.7076824546,28820.4123023186,28490.0470801448,28159.6599219008,27830.5605522317,27504.219059801,27182.2204301291,26864.0841410946,26551.3987170941,26244.5901761436,25943.7692637401,25648.8914042635,25358.3062597778,25072.3897741667,24790.4397933379,24511.6238106641
"WA",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",16,0,1,46130,46439.7031137588,44521.9725846637,44837.0812230771,46199.9297162218,46082.5581095994,44847.7142045067,46137.9438853406,45487.4381521793,44701.4080300507,45573.0505021413,47610.907886257,46889.9817602916,49279.6127539636,49567.8213224873,47867.9887482457,46054.8706550001,47746.932351556,47402.5491356475,47496.3392022604,47280.481782221,47659.3531672126,47353.056807496,46383.4459707441,45954.25589369,45475.386017002,44951.3412519009,44396.8119647766,43801.5311863589,43207.502575802,42620.4364941368,42053.1894560834,41508.2470546507,41376.1014994669,41255.5342845726,41134.2273362907,41011.5519017141,40888.0791005812,40724.965081723,40556.6223874551,40379.3510582244,40191.0199063335,39986.5468272537,39734.46656697,39454.9088596435,39143.0520588972,38806.7464934886,38443.8492466536,38041.7015643329,37613.7571128912,37163.2091037739,36695.2546934783,36213.3940968764,35871.2614192724,35526.9727714193,35184.3335665613,34845.4243869763,34511.6911327957,34192.73575147,33884.6203592617,33585.2504410329,33295.6837059127,33017.5971716748,32752.319549802,32491.4663475494,32233.5071602361,31976.5022805244,31717.4414825404,31456.2632405335,31187.7713974608,30910.4891017077,30623.5224604351,30326.7821365748,30021.50287949,29708.3902923444,29389.0402599038,29064.9393607263,28737.7403994606,28408.4818435102,28079.1931202949,27751.1840434672,27425.911340017,27104.9549187894,26787.8285241382,26476.1174395568,26170.2451447594,25870.3205369706,25576.237345235,25286.4080026009,25001.2107219396,24719.9447335109
"WA",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",17,0,1,49390,46063.6510646467,46357.4718492962,44464.4034407375,44766.4626725613,46091.5482783571,45981.7822439092,44786.2626444644,46036.8077369448,45380.124023671,44613.8663446092,45468.6549775138,47468.2316254603,46770.0728934302,49120.5798270766,49402.4466684055,47714.2389524364,45894.8974177998,47580.5464261376,47236.6185906647,47329.4467370668,47114.1838654177,47491.4492354723,47187.1641010997,46222.5149509652,45796.1686111749,45320.4321847731,44800.5898070277,44250.5078277744,43659.5649225154,43069.5673403367,42486.2254602491,41922.2121751777,41380.1870248989,41248.9242182042,41128.9840437765,41008.076465763,40885.3895678553,40761.8800709441,40598.9161297816,40430.7781038109,40253.7477385991,40065.7544211875,39861.8260694214,39610.5593626723,39332.0716004839,39021.7163532958,38686.452548839,38324.7453176914,37924.0803467285,37497.8632891438,37049.2179856951,36583.2335630562,36103.4420690249,35762.8849530814,35420.1404052779,35078.9924197251,34741.5512395834,34409.2444426318,34091.6157456871,33784.7170243052,33486.5125830179,33198.0312175496,32920.9252567158,32656.5255972315,32396.5099925822,32139.3591328925,31883.1475001371,31624.8837260664,31364.4955516385,31096.8223298549,30820.3925185914,30534.3149835909,30238.5066759787,29934.201532097,29622.1047512004,29303.803196725,28980.7716882185,28654.6608854239,28326.4897131185,27998.2850212425,27671.3460453915,27347.132350997,27027.20428939,26711.0744511853,26400.324852678,26095.3764523354,25796.2632208377,25502.9498087631,25213.8523676345,24929.3512833129
"WA",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",18,0,1,49240,49260.1125888634,45994.2243341923,46272.5156465507,44403.5004600989,44692.9116925906,45981.3153239213,45877.213131102,44719.710951769,45931.7904835849,45269.1245492094,44521.9084506692,45363.1396979231,47325.3282275383,46649.2780930999,48961.8554085604,49237.337769329,47560.3542063596,45735.5250326155,47414.7655428836,47071.290303283,47163.1511280864,46948.5009009479,47324.1445672948,47021.8169350841,46062.0578113255,45638.4925836379,45166.5424085014,44650.8274590405,44105.109451686,43518.4261358112,42932.3905511764,42352.5374129533,41791.7130479944,41252.5785898424,41122.1709380471,41002.8452525699,40882.1648061734,40759.4675469502,40635.9316556531,40473.1390598499,40305.2091106714,40128.4105478657,39940.7594864904,39737.393918638,39486.9382491865,39209.5312886771,38900.0345852692,38565.8168031256,38205.2853996728,37806.1026967093,37381.5900429023,36934.8144960644,36470.7883197954,35993.0353362878,35654.0314104844,35312.8099601058,34973.1551886616,34637.1579067453,34306.2702928062,33989.9461879487,33684.2512587708,33387.1894736889,33099.7893026591,32823.6462574757,32560.1158565998,32300.9301912121,32044.585824103,31789.1703103442,31531.6917741542,31272.0890385146,31005.2298001413,30729.6470809109,30444.4537344085,30149.5722292417,29846.2355699792,29535.1484318158,29217.8873735459,28895.9255916515,28570.8893180672,28243.7979116201,27916.662285238,27590.7912946746,27267.6288069462,26948.721605236,26633.5812161431,26323.7863364466,26019.664112033,25721.3402366914,25428.7754795429,25140.3897245351
"WA",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",19,0,1,49020,49124.97678638,49128.1194705857,45921.2387186997,46184.3156686126,44338.7567412662,44615.9251441613,45867.0080002885,45768.3310897409,44647.5949760148,45822.3744251168,45153.9118762033,44427.9677859203,45255.982316119,47181.6349844419,46527.0613802323,48802.8357719045,49071.8517320172,47405.7865982842,45576.1926884315,47249.0128251012,46905.9946642549,46996.9232583119,46782.8729115335,47156.8789700063,46856.4634683204,45901.5386686211,45481.416249176,45013.192392495,44501.5404324408,43960.1143771563,43377.6240767127,42795.323077141,42218.9175931301,41661.261263982,41124.9792056067,40995.4136834855,40876.533316907,40756.0756712441,40633.3830476703,40509.8489193777,40347.2328584388,40179.5094565747,40002.9524505947,39815.6745513533,39612.8744471206,39363.2542113754,39086.301535444,38777.6784732245,38444.497464775,38085.1550676592,37687.4414571611,37264.6079929134,36819.7004682571,36357.6090502945,35881.8794851863,35544.4128610093,35204.7260775877,34866.5442244691,34531.9913968887,34202.5037585277,33887.4754248556,33582.9642197785,33287.0469860266,33000.7116190944,32725.5260517324,32462.8611168942,32204.5086889379,31948.9796508848,31694.3510450436,31437.6573610461,31178.8400024852,30912.7937827814,30638.0578433999,30353.7482841535,30059.7928915701,29757.4235837935,29447.3427719952,29131.1289744067,28810.2264378563,28486.2616484332,28160.2378857667,27834.1749898411,27509.3683723696,27187.2534314523,26869.3636553756,26555.2095787412,26246.255185236,25942.9391792136,25645.3854143861,25353.5508899758
"WA",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",20,0,1,49780,48921.9504905715,49007.0752299007,48993.8334976156,45844.5156729003,46092.6567256344,44270.0072211372,44533.6487467852,45748.4263124053,45654.9432638163,44569.7654949996,45708.3494605381,45037.2112529186,44331.8497558559,45146.9769669523,47036.9190329569,46403.2094278995,48643.2066813113,48905.7382421649,47250.3127449241,45416.6520533443,47083.0335044018,46740.5188411723,46830.5138638477,46617.0536742671,46989.4066959472,46690.8624161093,45741.4372300235,45324.7029029608,44860.150598656,44352.5027489651,43815.302690201,43236.7820100885,42658.1710237287,42085.1932076626,41530.662324159,40997.2104085312,40868.321182511,40749.8737949135,40629.6478539559,40506.9919419477,40383.4639218293,40221.0274841513,40053.5187689536,39877.2403484467,39690.3430547105,39488.138438169,39238.7340629469,38962.2653645065,38654.5088547514,38322.3826590735,37964.2207219352,37567.9548371758,37146.8071981424,36703.7455209262,36243.5783611172,35769.860347816,35433.9488514708,35095.7757370783,34759.07128491,34425.9439672774,34097.8486857618,33784.0943792142,33480.7724153798,33185.9825472885,32900.7065903809,32626.4750924793,32364.6810233487,32107.1736693373,31852.4502116774,31598.6094804509,31342.7019712598,31084.6705639753,30819.4387416833,30545.5509046826,30262.1263661312,29969.0979992568,29667.6945721234,29358.6306216373,29043.4538814539,28723.6094420143,28400.7042075561,28075.7550433614,27750.7629602003,27427.0186343716,27105.9490974291,26789.0747832455,26475.773522134,26167.6408996251,25865.1130315436,25568.3119582648
"WA",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",21,0,1,49060,50669.9045336522,49854.6732751513,49893.7928134516,49842.305930305,46747.6617894086,46952.7265523982,45131.1607798345,45357.4784676481,46500.4806809721,46399.8525970375,45356.4429199815,46438.1862767853,45747.0324361365,45062.7246905298,45860.2378830857,47697.6104010177,47088.1477444228,49288.761111484,49529.3092961068,47861.4153819513,45989.0271801152,47666.2618874841,47312.3004254195,47394.7917757843,47172.1090333243,47539.8804534257,47237.5985438192,46280.4309870243,45859.9977972827,45391.8054653287,44880.7965112976,44339.1573480474,43755.3628890619,43171.004287181,42591.8442260394,42030.8752010559,41489.743359737,41355.017637321,41230.4162879927,41103.6785416627,40974.0724024592,40843.3761326844,40673.6628784213,40499.0118360922,40315.6454595049,40121.7955854173,39909.3884517032,39649.7829316879,39363.2926110086,39045.9504298006,38704.3188814064,38336.7074023779,37931.2037530392,37501.0039316955,37049.067604328,36580.0723929612,36097.6597512316,35753.845361286,35407.7721581825,35063.1355318943,34722.1029429285,34386.1402353944,34064.5456943205,33753.3479862097,33450.7396322013,33157.6732685218,32875.6250588766,32606.0428851088,32340.7623029865,32078.2928720692,31816.7320975563,31553.1312817141,31287.4394179297,31014.5841346945,30733.1086670592,30442.1317180847,30141.596300622,29832.7600524627,29516.3199038323,29193.8358734438,28866.7361874221,28536.6482043016,28204.5704455049,27872.5076468456,27541.7529107363,27213.7282833744,26889.7886724139,26569.4608287198,26254.3463443342,25944.8771576779
"WA",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",22,0,1,47210,49908.4108831225,51527.3776436374,50752.4758518704,50746.7905167797,50658.1977382388,47615.7440884228,47769.8624699557,45948.3225233011,46138.1745065488,47211.9901496453,47103.8872254738,46115.3572459362,47142.9668957317,46432.461371526,45767.9838041878,46548.5174165697,48334.8285499099,47748.5666071438,49911.6175669365,50130.6773344036,48450.5351596215,46542.1655056845,48229.4282938385,47864.4098646704,47939.5989693708,47707.9902438069,48075.172857094,47769.3687331507,46804.8843638038,46380.9820897061,45909.3823133657,45394.1639236269,44848.3043112957,44259.5054953215,43669.6442699758,43084.5832121738,42516.4379526127,41967.9086243017,41827.5470311737,41697.0233003827,41563.9851519525,41427.4870765536,41289.8528074407,41113.138019717,40931.5826094844,40741.4038686482,40537.3986607647,40315.0595978192,40045.4915050743,39749.2459239947,39422.5299889052,39071.5941252479,38694.7768336722,38280.2393155996,37841.2007501315,37380.5952840372,36903.0164224859,36412.0943236907,36060.5538552034,35706.7249992628,35354.3154588314,35005.5143942872,34661.8516393378,34332.5501766901,34013.6239704545,33703.3409309453,33402.6351827009,33112.9283864559,32835.6850893756,32562.7707896037,32292.6932996709,32023.5474273809,31752.3880387744,31479.1689993002,31198.8222056534,30909.8897649415,30611.4873770611,30303.5865233972,29987.4296305449,29663.7357526761,29334.050403221,28999.8242445216,28662.6673950787,28323.5722032439,27984.546993227,27646.8871195929,27311.8384949144,26980.9181373932,26653.6465422019,26331.6309867879
"WA",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",23,0,1,46680,48082.5203886217,50726.8462194035,52354.7456923433,51617.7236745905,51568.3555759764,51443.8063224683,48441.806447194,48546.3194130912,46723.7563102787,46877.9575782155,47885.0480531308,47785.0406756655,46848.6955903172,47824.7560320666,47095.5164612583,46449.6793463862,47213.5570922543,48950.5893508575,48386.500405142,50513.7529021289,50711.8190909827,49019.8129580416,47077.8036101645,48774.3491902064,48398.6332960475,48466.7096066319,48230.3779394687,48597.0253477949,48287.8934448665,47316.4731283536,46889.3074532864,46413.4456171728,45894.2174614319,45344.3519340462,44750.7471895974,44155.6186579462,43563.8859130769,42988.8089974457,42433.1530699413,42287.3609743298,42151.0904406544,42011.7774981784,41868.5986574064,41724.2767319189,41540.7773006078,41352.5739549618,41152.3625849387,40938.4633483817,40706.4040959565,40427.1279300594,40121.3337574173,39785.4216784035,39425.4057473161,39039.5679059607,38616.1948545642,38168.5087443963,37699.4614380088,37213.4637868086,36714.22828886,36355.0860279526,35993.6427719307,35633.5796129287,35277.1650632004,34925.9194988957,34589.0427709088,34262.5190832692,33944.6994905717,33636.4977637154,33339.2436721023,33054.465145361,32774.0417003031,32496.4777969764,32219.8682855029,31941.2705083655,31660.6431427956,31372.9222241027,31076.646230006,30770.9483138583,30455.7804002288,30132.4135086975,29801.5591494782,29464.7911301578,29123.5409203071,28779.4149443204,28433.3995522313,28087.5064709769,27742.8484006164,27400.8548048752,27063.0308652781,26728.8910736941
"WA",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",24,0,1,47910,47543.6602898175,48924.835320367,51517.5353448214,53154.178154429,52452.6417762333,52360.7292604198,52192.0687697462,49228.0802341644,49284.2597005368,47459.636595304,47578.9339471375,48537.5607809798,48445.2995471869,47558.5538580838,48485.527544671,47738.1265146258,47109.4743789177,47857.3125097209,49546.8110289038,49003.8890881284,51097.0473845403,51274.8049407448,49571.0956687311,47597.5893067816,49302.7468232041,48916.6635227549,48981.7333406427,48740.9202455136,49107.086484125,48794.8016315681,47816.7840366792,47385.4792995126,46905.5436755247,46382.5037303077,45828.7752779497,45230.557750014,44629.3508320614,44031.1516671276,43449.3794413854,42886.8612754666,42735.7853788778,42593.7627160608,42448.3499350574,42298.7247583705,42147.9056344228,41957.8606410169,41759.7685256026,41549.7701508594,41326.1764840874,41084.6293829737,40795.8374855834,40480.6679353537,40135.7657318965,39766.8336957309,39372.1583707461,38940.1268752724,38484.0094467972,38006.6635300462,37512.4268511556,37005.0151239302,36638.3947894903,36269.4379539479,35901.8622587325,35537.936735539,35179.2259855416,34834.8897505145,34500.8946951269,34175.6691454063,33860.0658740391,33555.3766655505,33263.1742621352,32975.3503107556,32690.4087244385,32406.442989507,32120.5130957889,31832.582296993,31537.5879415472,31234.0864437957,30921.1781088979,30598.8422227581,30268.3467030472,29930.440590455,29586.6813548546,29238.4959749365,28887.4872797795,28534.6357132478,28181.7625866813,27830.1801537987,27481.3132602133,27136.6556733476
"WA",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",25,0,1,47780,48754.6272085628,48377.787165086,49738.6570758548,52281.9906769516,53927.1319605514,53258.8566620224,53116.2401588112,52904.536105793,49976.1814028032,49985.2325935349,48157.5223793971,48258.5273686708,49170.91842507,49086.0562708331,48246.4444368835,49126.6658706061,48361.3402115689,47748.7667869686,48481.1615940639,50124.8144031911,49602.0847417279,51662.9680432121,51820.9001030655,50105.6383434533,48102.6120305733,49815.764856921,49423.5500600757,49485.7708201542,49240.700321155,49606.4380649752,49291.1612113449,48305.8001981062,47870.5275385437,47386.7137331017,46859.994134705,46302.5529082706,45698.881603689,45091.7653794171,44487.3079678369,43899.0798950122,43329.8992856531,43173.5124054313,43025.8834755695,42874.5762068395,42718.6813045728,42561.5851880997,42361.7398442075,42153.9900240302,41934.3915039031,41701.330592733,41450.4700070347,41152.3274237578,40827.9922165426,40474.249856736,40096.5715168505,39693.2272252246,39252.7477511588,38788.3340792523,38302.8572719809,37800.5076688205,37285.0609460044,36911.0509296102,36534.7109581196,36159.7148882918,35788.3878709034,35422.3186428735,35070.6390619057,34729.295884411,34396.7491475897,34073.8456604034,33761.8235003421,33462.2971092896,33167.1729242869,32874.9527597568,32583.7287478482,32290.5634743603,31995.4218495474,31693.2645820687,31382.6139427095,31062.5867602986,30733.1568366714,30395.6355593911,30050.7627452673,29700.0947881248,29345.0543402426,28987.2406451182,28627.428596368,28267.6464491122,27909.2085088211,27553.5351103777
"WA",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",26,0,1,48710,49004.4134140363,49930.1074041006,49542.4352313649,50883.7986578463,53384.8050078323,55033.3020532084,54377.1933734448,54170.3594886545,53905.9608950563,50992.6396797441,50945.2964307944,49122.2608456087,49201.3160049976,50069.5153294417,49990.3370623928,49190.4851349422,50026.1827327799,49236.4823203027,48636.1665105864,49353.51861439,50952.5353392993,50446.4051928418,52478.2232990265,52615.4242534056,50881.2830786415,48845.226611833,50576.099673391,50176.1999547309,50235.1179570309,49984.6089587029,50350.1796339254,50028.8450635109,49032.5787395106,48591.1472443421,48101.088768392,47568.243737176,47003.0479053477,46390.7533711723,45774.6099685234,45160.8684675259,44563.1996131111,43984.1707511793,43820.3838767718,43665.1798729428,43505.9996384852,43341.9514649511,43171.6128215515,42958.4464828622,42737.4705230434,42504.7281907438,42258.5944034174,41994.7727644188,41683.602361093,41346.3111827966,40979.8821064173,40589.5761982975,40173.6833939842,39720.741566461,39244.0241827753,38746.3152906166,38231.7404806391,37704.109211614,37318.8799701393,36931.2890136848,36545.0336687853,36162.4830808801,35785.2664777726,35422.5014136296,35070.062780202,34726.4954088748,34392.6261624101,34069.6411234749,33759.1990043382,33453.2051668033,33150.1570043466,32848.1389770496,32544.208116575,32238.3549643726,31925.5010900477,31604.1826478487,31273.4979003595,30933.4629416757,30585.3867201866,30230.01656474,29868.9095229455,29503.4859094367,29135.1382453932,28764.8472612919,28394.6476548313,28025.8574650541
"WA",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",27,0,1,48750,49834.4868617632,50187.7086865435,51066.1079174628,50667.7450796857,51990.062781841,54449.8836621294,56088.0423108915,55442.1798336343,55172.5852766561,54856.4905119331,51956.5752067962,51877.4165565466,50058.4848919199,50116.3645576808,50942.2113622375,50868.3267415932,50105.9203917006,50898.9671655135,50085.7623444746,49496.740084803,50199.4957413975,51755.612587588,51265.2873090953,53269.2297532555,53386.1472473523,51633.6868387009,49572.1897165465,51319.8722547053,50912.6920228642,50968.5200790245,50712.8856047217,51076.7816044785,50749.6673637076,49743.0188040045,49295.6912971286,48799.6827273888,48259.4711804969,47686.7794706443,47066.1760488601,46441.3550477861,45818.6374474832,45211.5751343914,44623.0099861039,44452.0732369239,44289.5015844549,44122.7143037023,43945.6612096436,43762.3511508093,43536.0932454586,43302.1654693781,43056.507467683,42797.5141553549,42520.9938337455,42197.0171485769,41847.0102586064,41468.122903886,41065.4693541564,40637.2350331165,40172.0777688732,39683.255185067,39173.5289188522,38646.9173672026,38107.3311325816,37711.0307812768,37312.3566359533,36915.0088296398,36521.4104593103,36133.2259950576,35759.5127591693,35396.1330642893,35041.6954147961,34697.0058082568,34363.2034233168,34041.9883998516,33725.2653517281,33411.5271523182,33098.8478633815,32784.3029106505,32467.8527994222,32144.4326523203,31812.558242006,31471.3594948964,31120.8450428789,30762.3370922862,30396.5902259854,30025.1620212291,29649.2571405033,29270.4846991748,28889.821652716,28509.3089137608
"WA",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",28,0,1,49570,49928.156488712,50921.7165139287,51330.890408158,52163.4927178378,51754.4932097868,53058.2322551067,55464.2370484551,57091.9923703404,56454.5624646854,56123.6006344467,55756.7452826321,52892.1817150858,52782.2895059167,50966.938711784,51004.3773897453,51789.614733356,51720.2020347172,50993.4697039204,51745.6375513832,50909.7623664467,50331.1269871961,51019.9945782698,52534.596552034,52059.3159803502,54036.4957197029,54133.5692776319,52369.1533736725,50283.9069027584,52047.5292923423,51633.4567229015,51686.3972156377,51424.3533692683,51786.650332402,51454.0524529802,50437.4731889929,49984.5287877694,49481.3304390395,48934.0033198187,48354.0915004795,47725.5102073901,47092.3003338326,46460.6446493749,45844.4880699559,45246.7371025206,45068.8447265814,44899.1536134347,44719.8886749155,44530.099029819,44334.0333504276,44094.9535770173,43848.293375645,43589.9270252672,43318.3373913387,43029.3272563297,42692.7813708765,42330.2923180889,41939.2231458613,41524.421764845,41084.091256604,40606.9160920429,40106.2023932875,39584.6417069636,39046.2229211438,38494.8644543228,38087.6574822735,37678.0640261616,37269.7990406189,36865.3335814115,36466.317920843,36081.8094277142,35707.639651282,35342.4769977748,34987.1107161585,34642.6332770716,34310.7850245703,33983.4699807159,33659.1734025771,33335.9838084884,33010.9377174465,32684.019774885,32350.1432071287,32007.8555987823,31656.2674616127,31295.3964164101,30926.5774558482,30550.572079209,30168.7165855298,29782.4392970225,29393.3486778255,29002.4179604434
"WA",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
