GISJOIN,STATEFP20
G53006700122242002,53
G53006700122242003,53
G53006700122242004,53
G53006700122242005,53
G53006700122242006,53
G53006700122242007,53
G53006700122242008,53
G53006700122242009,53
G53006700122242010,53
G53006700122242011,53
G53006700122242012,53
G53006700122242013,53
G53006700122251000,53
G53006700122251001,53
G53006700122251002,53
G53006700122251003,53
G53006700122251004,53
G53006700122251005,53
G53006700122251006,53
G53006700122251007,53
G53006700122251008,53
G53006700122251009,53
G53006700122251010,53
G53006700122251011,53
G53006700122251012,53
G53006700122251013,53
G53006700122251014,53
G53006700122251015,53
G53006700122251016,53
G53006700122251017,53
G53006700122251018,53
G53006700122251019,53
G53006700122251020,53
G53006700122251021,53
G53006700122251022,53
G53006700122251023,53
G53006700122251024,53
G53006700122251025,53
G53006700122251026,53
G53006700122252003,53
G53006700122252013,53
G53006700122252014,53
G53006700122252015,53
G53006700122252016,53
G53006700122252017,53
G53006700122252018,53
G53006700122252019,53
G53006700122252020,53
G53006700122252021,53
G53006700122252022,53
G53006700122252025,53
G53006700122252027,53
G53006700122252029,53
G53006700122252030,53
G53006700122252032,53
G53006700122252033,53
G53006700122252034,53
G53006700122252037,53
G53006700122252038,53
G53006700122252039,53
G53006700122252040,53
G53006700122252041,53
G53006700122252042,53
G53006700122252043,53
G53006700122252044,53
G53006700122252045,53
G53006700122252046,53
G53006700122252047,53
G53006700122252048,53
G53006700122252049,53
G53006700122252050,53
G53006700122252051,53
G53006700122252052,53
G53006700122252053,53
G53006700122252054,53
G53006700122252055,53
G53006700122252056,53
G53006700122252057,53
G53006700122252058,53
G53006700122252059,53
G53006700122252060,53
G53006700122252061,53
G53006700122252062,53
G53006700122252063,53
G53006700122252064,53
G53006700122252065,53
G53006700122252066,53
G53006700122261000,53
G53006700122261001,53
G53006700122261002,53
G53006700122261003,53
G53006700122261004,53
G53006700122261005,53
G53006700122261006,53
G53006700122261007,53
G53006700122261008,53
G53006700122261009,53
G53006700122261010,53
G53006700122261011,53
G53006700122261012,53
G53006700122261013,53
G53006700122261014,53
G53006700122261015,53
G53006700122261016,53
G53006700122261017,53
G53006700122261018,53
G53006700122261019,53
G53006700122261020,53
G53006700122261021,53
G53006700122261022,53
G53006700122261023,53
G53006700122261024,53
G53006700122261025,53
G53006700122261026,53
G53006700122261027,53
G53006700122261028,53
G53006700122261029,53
G53006700122261030,53
G53006700122261031,53
G53006700122261032,53
G53006700122261033,53
G53006700122261034,53
G53006700122261035,53
G53006700122261036,53
G53006700122261037,53
G53006700122261038,53
G53006700122261039,53
G53006700122262001,53
G53006700122262002,53
G53006700122262003,53
G53006700122262004,53
G53006700122262005,53
G53006700122262006,53
G53006700122262007,53
G53006700122262008,53
G53006700122262009,53
G53006700122262010,53
G53006700122262011,53
G53006700122262012,53
G53006700122262013,53
G53006700122262014,53
G53006700122262015,53
G53006700122262016,53
G53006700122262017,53
G53006700122262018,53
G53006700122262019,53
G53006700122262020,53
G53006700122262021,53
G53006700122262022,53
G53006700122262023,53
G53006700122262024,53
G53006700122262025,53
G53006700122262026,53
G53006700122262027,53
G53006700122262028,53
G53006700122262029,53
G53006700122262030,53
G53006700122262031,53
G53006700122262032,53
G53006700122262033,53
G53006700122262034,53
G53006700122262035,53
G53006700122262036,53
G53006700122262037,53
G53006700123201000,53
G53006700123201001,53
G53006700123201002,53
G53006700123201003,53
G53006700123201004,53
G53006700123201005,53
G53006700123201006,53
G53006700123201007,53
G53006700123201008,53
G53006700123201009,53
G53006700123201010,53
G53006700123201011,53
G53006700123201012,53
G53006700123201013,53
G53006700123201014,53
G53006700123201015,53
G53006700123201016,53
G53006700123201017,53
G53006700123201018,53
G53006700123201019,53
G53006700123201020,53
G53006700123201021,53
G53006700123201022,53
G53006700123201023,53
G53006700123201024,53
G53006700123201025,53
G53006700123201026,53
G53006700123201027,53
G53006700123201028,53
G53006700123201029,53
G53006700123201030,53
G53006700123201031,53
G53006700123201032,53
G53006700123201033,53
G53006700123201034,53
G53006700123201035,53
G53006700123201036,53
G53006700123201037,53
G53006700123201038,53
G53006700123201039,53
G53006700123201040,53
G53006700123201041,53
G53006700123201042,53
G53006700123201043,53
G53006700123201044,53
G53006700123201045,53
G53006700123201046,53
G53006700123201047,53
G53006700123201048,53
G53006700123201049,53
G53006700123201050,53
G53006700123201051,53
G53006700123201052,53
G53006700123202000,53
G53006700123202001,53
G53006700123202002,53
G53006700123202003,53
G53006700123202004,53
G53006700123202005,53
G53006700123202006,53
G53006700123202007,53
G53006700123202008,53
G53006700123202009,53
G53006700123202010,53
G53006700123202011,53
G53006700123202012,53
G53006700123202013,53
G53006700123202014,53
G53006700123202015,53
G53006700123202016,53
G53006700123202017,53
G53006700123202018,53
G53006700123203000,53
G53006700123203001,53
G53006700123203002,53
G53006700123203003,53
G53006700123203004,53
G53006700123203005,53
G53006700123203006,53
G53006700123203007,53
G53006700123203008,53
G53006700123203009,53
G53006700123203010,53
G53006700123203011,53
G53006700123203012,53
G53006700123203013,53
G53006700123203014,53
G53006700123203015,53
G53006700123203016,53
G53006700123203017,53
G53006700123203018,53
G53006700123203019,53
G53006700123203020,53
G53006700123203021,53
G53006700123203022,53
G53006700123203023,53
G53006700123203024,53
G53006700123203025,53
G53006700123203026,53
G53006700123203027,53
G53006700123203028,53
G53006700123203029,53
G53006700123203030,53
G53006700123203031,53
G53006700123301000,53
G53006700123301001,53
G53006700123301002,53
G53006700123301003,53
G53006700123301004,53
G53006700123301005,53
G53006700123301006,53
G53006700123301007,53
G53006700123301008,53
G53006700123301009,53
G53006700123301010,53
G53006700123301011,53
G53006700123301012,53
G53006700123301013,53
G53006700123301014,53
G53006700123301015,53
G53006700123302000,53
G53006700123302001,53
G53006700123302002,53
G53006700123302003,53
G53006700123302004,53
G53006700123302005,53
G53006700123302006,53
G53006700123302007,53
G53006700123302008,53
G53006700123302009,53
G53006700123302010,53
G53006700123302011,53
G53006700123302012,53
G53006700123302013,53
G53006700123302014,53
G53006700123302015,53
G53006700123302016,53
G53006700123302017,53
G53006700123302018,53
G53006700123302019,53
G53006700123302020,53
G53006700123302021,53
G53006700123311000,53
G53006700123311001,53
G53006700123311002,53
G53006700123311003,53
G53006700123311004,53
G53006700123311005,53
G53006700123311006,53
G53006700123311007,53
G53006700123311008,53
G53006700123311009,53
G53006700123311010,53
G53006700123311011,53
G53006700123311012,53
G53006700123311013,53
G53006700123311014,53
G53006700123312000,53
G53006700123312001,53
G53006700123312002,53
G53006700123312003,53
G53006700123312004,53
G53006700123312005,53
G53006700123312006,53
G53006700123312007,53
G53006700123312008,53
G53006700123312009,53
G53006700123312010,53
G53006700123312011,53
G53006700123312012,53
G53006700123312013,53
G53006700123312014,53
G53006700123312015,53
G53006700123312016,53
G53006700123312017,53
G53006700123312018,53
G53006700123312019,53
G53006700123312020,53
G53006700123312021,53
G53006700123312022,53
G53006700123312023,53
G53006700123313000,53
G53006700123313001,53
G53006700123313002,53
G53006700123313003,53
G53006700123313004,53
G53006700123313005,53
G53006700123313006,53
G53006700123313007,53
G53006700123313008,53
G53006700123313009,53
G53006700123313010,53
G53006700123313011,53
G53006700123313012,53
G53006700123313013,53
G53006700123313014,53
G53006700123313015,53
G53006700123313016,53
G53006700123313017,53
G53006700123313018,53
G53006700123313019,53
G53006700123313020,53
G53006700123313021,53
G53006700123313022,53
G53006700123313023,53
G53006700123313024,53
G53006700123313025,53
G53006700123313026,53
G53006700123313027,53
G53006700123313028,53
G53006700123313029,53
G53006700123313030,53
G53006700123313031,53
G53006700123321000,53
G53006700123321001,53
G53006700123321002,53
G53006700123321003,53
G53006700123321004,53
G53006700123321005,53
G53006700123321006,53
G53006700123321007,53
G53006700123321008,53
G53006700123321009,53
G53006700123321010,53
G53006700123321011,53
G53006700123321012,53
G53006700123321013,53
G53006700123321014,53
G53006700123321015,53
G53006700123321016,53
G53006700123321017,53
G53006700123321018,53
G53006700123321019,53
G53006700123322000,53
G53006700123322001,53
G53006700123322002,53
G53006700123322003,53
G53006700123322004,53
G53006700123322005,53
G53006700123322006,53
G53006700123323000,53
G53006700123323001,53
G53006700123323002,53
G53006700123323003,53
G53006700123323004,53
G53006700123323005,53
G53006700123323006,53
G53006700123323007,53
G53006700123323008,53
G53006700123323009,53
G53006700123323010,53
G53006700123323011,53
G53006700123323012,53
G53006700123323013,53
G53006700123323014,53
G53006700123323015,53
G53006700123323016,53
G53006700123323017,53
G53006700124121000,53
G53006700124121001,53
G53006700124121002,53
G53006700124121003,53
G53006700124121004,53
G53006700124121005,53
G53006700124121006,53
G53006700124121007,53
G53006700124121008,53
G53006700124121009,53
G53006700124121010,53
G53006700124121011,53
G53006700124121012,53
G53006700124121013,53
G53006700124121014,53
G53006700124121015,53
G53006700124121016,53
G53006700124121017,53
G53006700124121018,53
G53006700124121019,53
G53006700124121020,53
G53006700124121021,53
G53006700124121022,53
G53006700124121023,53
G53006700124121024,53
G53006700124121025,53
G53006700124121026,53
G53006700124121027,53
G53006700124121028,53
G53006700124121029,53
G53006700124121030,53
G53006700124121031,53
G53006700124121032,53
G53006700124121033,53
G53006700124121034,53
G53006700124121035,53
G53006700124121036,53
G53006700124121037,53
G53006700124121038,53
G53006700124121039,53
G53006700124121040,53
G53006700124121041,53
G53006700124121042,53
G53006700124121043,53
G53006700124121044,53
G53006700124121045,53
G53006700124121046,53
G53006700124121047,53
G53006700124121048,53
G53006700124121049,53
G53006700124121050,53
G53006700124121051,53
G53006700124121052,53
G53006700124121053,53
G53006700124121054,53
G53006700124121055,53
G53006700124121056,53
G53006700124121057,53
G53006700124121058,53
G53006700124121059,53
G53006700124121060,53
G53006700124121061,53
G53006700124121062,53
G53006700124121063,53
G53006700124121064,53
G53006700124121065,53
G53006700124121066,53
G53006700124121067,53
G53006700124121068,53
G53006700124121069,53
G53006700124121070,53
G53006700124121071,53
G53006700124121072,53
G53006700124122000,53
G53006700124122001,53
G53006700124122002,53
G53006700124122003,53
G53006700124122004,53
G53006700124122005,53
G53006700124122006,53
G53006700124122007,53
G53006700124122008,53
G53006700124122009,53
G53006700124122010,53
G53006700124122011,53
G53006700124122012,53
G53006700124122013,53
G53006700124122014,53
G53006700124122015,53
G53006700124122016,53
G53006700124122017,53
G53006700124122018,53
G53006700124122019,53
G53006700124122020,53
G53006700124122021,53
G53006700124122022,53
G53006700124122023,53
G53006700124122024,53
G53006700124122025,53
G53006700124122026,53
G53006700124122027,53
G53006700124122028,53
G53006700124122029,53
G53006700124122030,53
G53006700124122031,53
G53006700124123000,53
G53006700124123001,53
G53006700124123002,53
G53006700124123003,53
G53006700124123004,53
G53006700124123005,53
G53006700124123006,53
G53006700124123007,53
G53006700124123008,53
G53006700124123009,53
G53006700124123010,53
G53006700124123011,53
G53006700124123012,53
G53006700124123013,53
G53006700124123014,53
G53006700124123015,53
G53006700124123016,53
G53006700124123017,53
G53006700124123018,53
G53006700124123019,53
G53006700124123020,53
G53006700124123021,53
G53006700124123022,53
G53006700124201000,53
G53006700124201001,53
G53006700124201002,53
G53006700124201003,53
G53006700124201004,53
G53006700124201005,53
G53006700124201006,53
G53006700124201007,53
G53006700124201008,53
G53006700124201009,53
G53006700124201010,53
G53006700124201011,53
G53006700124201012,53
G53006700124201013,53
G53006700124201014,53
G53006700124201015,53
G53006700124201016,53
G53006700124201017,53
G53006700124202000,53
G53006700124202001,53
G53006700124202002,53
G53006700124202003,53
G53006700124202004,53
G53006700124202005,53
G53006700124202006,53
G53006700124202007,53
G53006700124202008,53
G53006700124202009,53
G53006700124202010,53
G53006700124202011,53
G53006700124202012,53
G53006700124202013,53
G53006700124202014,53
G53006700124202015,53
G53006700124202016,53
G53006700124202017,53
G53006700124202018,53
G53006700124202019,53
G53006700124202020,53
G53006700124202021,53
G53006700124202022,53
G53006700124202023,53
G53006700124202024,53
G53006700124202025,53
G53006700124202026,53
G53006700124202027,53
G53006700124202028,53
G53006700124202029,53
G53006700124202030,53
G53006700124202031,53
G53006700124202032,53
G53006700124202033,53
G53006700124202034,53
G53006700124202035,53
G53006700124202036,53
G53006700124202037,53
G53006700124202038,53
G53006700124203000,53
G53006700124203001,53
G53006700124203002,53
G53006700124203003,53
G53006700124203004,53
G53006700124203005,53
G53006700124203006,53
G53006700124203007,53
G53006700124203008,53
G53006700124203009,53
G53006700124203010,53
G53006700124203011,53
G53006700124203012,53
G53006700124203013,53
G53006700124203014,53
G53006700124203015,53
G53006700124203016,53
G53006700124203017,53
G53006700124203018,53
G53006700124203019,53
G53006700124203020,53
G53006700124203021,53
G53006700124211000,53
G53006700124211001,53
G53006700124211002,53
G53006700124211003,53
G53006700124211004,53
G53006700124211005,53
G53006700124211006,53
G53006700124211007,53
G53006700124211008,53
G53006700124211009,53
G53006700124211010,53
G53006700124211011,53
G53006700124211012,53
G53006700124211013,53
G53006700124211014,53
G53006700124211015,53
G53006700124211016,53
G53006700124211017,53
G53006700124211018,53
G53006700124211019,53
G53006700124211020,53
G53006700124211021,53
G53006700124211022,53
G53006700124211023,53
G53006700124211024,53
G53006700124211025,53
G53006700124211026,53
G53006700124211027,53
G53006700124211028,53
G53006700124211029,53
G53006700124211030,53
G53006700124211031,53
G53006700124211032,53
G53006700124211033,53
G53006700124211034,53
G53006700124211035,53
G53006700124211036,53
G53006700124211037,53
G53006700124211038,53
G53006700124211039,53
G53006700124211040,53
G53006700124211041,53
G53006700124211042,53
G53006700124211043,53
G53006700124211044,53
G53006700124211045,53
G53006700124211046,53
G53006700124211047,53
G53006700124211048,53
G53006700124211049,53
G53006700124211050,53
G53006700124211051,53
G53006700124211052,53
G53006700124211053,53
G53006700124211054,53
G53006700124211055,53
G53006700124211056,53
G53006700124211057,53
G53006700124211058,53
G53006700124221000,53
G53006700124221001,53
G53006700124221002,53
G53006700124221003,53
G53006700124221004,53
G53006700124221005,53
G53006700124221006,53
G53006700124221007,53
G53006700124221008,53
G53006700124221009,53
G53006700124221010,53
G53006700124221011,53
G53006700124221012,53
G53006700124221013,53
G53006700124221014,53
G53006700124221015,53
G53006700124221016,53
G53006700124221017,53
G53006700124221018,53
G53006700124221019,53
G53006700124221020,53
G53006700124222000,53
G53006700124222001,53
G53006700124222002,53
G53006700124222003,53
G53006700124222004,53
G53006700124222005,53
G53006700124222006,53
G53006700124222007,53
G53006700124222008,53
G53006700124222009,53
G53006700124222010,53
G53006700124222011,53
G53006700124222012,53
G53006700124222013,53
G53006700124222014,53
G53006700124222015,53
G53006700124222016,53
G53006700124222017,53
G53006700124222018,53
G53006700124222019,53
G53006700124222020,53
G53006700124222021,53
G53006700124222022,53
G53006700124222023,53
G53006700124222024,53
G53006700124222025,53
G53006700124222026,53
G53006700124222027,53
G53006700124222028,53
G53006700124222029,53
G53006700124222030,53
G53006700124223000,53
G53006700124223001,53
G53006700124223002,53
G53006700124223003,53
G53006700124223004,53
G53006700124223005,53
G53006700124223006,53
G53006700124223007,53
G53006700124223008,53
G53006700124223009,53
G53006700124223010,53
G53006700124223011,53
G53006700124223012,53
G53006700124223013,53
G53006700124223014,53
G53006700124223015,53
G53006700124223016,53
G53006700124223017,53
G53006700124223018,53
G53006700124223019,53
G53006700124223020,53
G53006700124223021,53
G53006700124223022,53
G53006700124223023,53
G53006700124223024,53
G53006700124223025,53
G53006700124223026,53
G53006700124224000,53
G53006700124224001,53
G53006700124224002,53
G53006700124224003,53
G53006700124224004,53
G53006700124224005,53
G53006700124224006,53
G53006700124224007,53
G53006700124224008,53
G53006700124224009,53
G53006700124224010,53
G53006700124224011,53
G53006700124224012,53
G53006700124224013,53
G53006700124224014,53
G53006700124224015,53
G53006700124224016,53
G53006700124224017,53
G53006700124224018,53
G53006700124224019,53
G53006700124224020,53
G53006700124224021,53
G53006700124224022,53
G53006700125101000,53
G53006700125101001,53
G53006700125101002,53
G53006700125101003,53
G53006700125101004,53
G53006700125101005,53
G53006700125101006,53
G53006700125101007,53
G53006700125101008,53
G53006700125101009,53
G53006700125101010,53
G53006700125101011,53
G53006700125101012,53
G53006700125101013,53
G53006700125101014,53
G53006700125101015,53
G53006700125101016,53
G53006700125101017,53
G53006700125101018,53
G53006700125101019,53
G53006700125101020,53
G53006700125101021,53
G53006700125101022,53
G53006700125101023,53
G53006700125101024,53
G53006700125101025,53
G53006700125101026,53
G53006700125101027,53
G53006700125101028,53
G53006700125101029,53
G53006700125101030,53
G53006700125101031,53
G53006700125101032,53
G53006700125101033,53
G53006700125101034,53
G53006700125101035,53
G53006700125101036,53
G53006700125101037,53
G53006700125101038,53
G53006700125101039,53
G53006700125101040,53
G53006700125101041,53
G53006700125101042,53
G53006700125101043,53
G53006700125101044,53
G53006700125101045,53
G53006700125101046,53
G53006700125101047,53
G53006700125101048,53
G53006700125101049,53
G53006700125101050,53
G53006700125101051,53
G53006700125101052,53
G53006700125101053,53
G53006700125101054,53
G53006700125101055,53
G53006700125101056,53
G53006700125101057,53
G53006700125101058,53
G53006700125101059,53
G53006700125101060,53
G53006700125101061,53
G53006700125101062,53
G53006700125101063,53
G53006700125101064,53
G53006700125102000,53
G53006700125102001,53
G53006700125102002,53
G53006700125102003,53
G53006700125102004,53
G53006700125102005,53
G53006700125102006,53
G53006700125102007,53
G53006700125102008,53
G53006700125102009,53
G53006700125102010,53
G53006700125102011,53
G53006700125102012,53
G53006700125102013,53
G53006700125102014,53
G53006700125102015,53
G53006700125102016,53
G53006700125102017,53
G53006700125102018,53
G53006700125102019,53
G53006700125102020,53
G53006700125102021,53
G53006700125102022,53
G53006700125102023,53
G53006700125102024,53
G53006700125102025,53
G53006700125102026,53
G53006700125102027,53
G53006700125102028,53
G53006700125102029,53
G53006700125301000,53
G53006700125301001,53
G53006700125301002,53
G53006700125301003,53
G53006700125301004,53
G53006700125301005,53
G53006700125301006,53
G53006700125301007,53
G53006700125301008,53
G53006700125301009,53
G53006700125301010,53
G53006700125301011,53
G53006700125301012,53
G53006700125301013,53
G53006700125301014,53
G53006700125301015,53
G53006700125301016,53
G53006700125301017,53
G53006700125301018,53
G53006700125301019,53
G53006700125301020,53
G53006700125301021,53
G53006700125301022,53
G53006700125301023,53
G53006700125301024,53
G53006700125301025,53
G53006700125301026,53
G53006700125301027,53
G53006700125301028,53
G53006700125301029,53
G53006700125301030,53
G53006700125301031,53
G53006700125301032,53
G53006700125301033,53
G53006700125301034,53
G53006700125301035,53
G53006700125301036,53
G53006700125301037,53
G53006700125301038,53
G53006700125301039,53
G53006700125301040,53
G53006700125301041,53
G53006700125301042,53
G53006700125301043,53
G53006700125301044,53
G53006700125301045,53
G53006700125301046,53
G53006700125301047,53
G53006700125301048,53
G53006700125301049,53
G53006700125301050,53
G53006700125302000,53
G53006700125302001,53
G53006700125302002,53
G53006700125302003,53
G53006700125302004,53
G53006700125302005,53
G53006700125302006,53
G53006700125302007,53
G53006700125302008,53
G53006700125302009,53
G53006700125302010,53
G53006700125302011,53
G53006700125302012,53
G53006700125302013,53
G53006700125302014,53
G53006700125302015,53
G53006700125302016,53
G53006700125302017,53
G53006700125302018,53
G53006700125302019,53
G53006700125302020,53
G53006700125302021,53
G53006700125303000,53
G53006700125303001,53
G53006700125303002,53
G53006700125303003,53
G53006700125303004,53
G53006700125303005,53
G53006700125303006,53
G53006700125303007,53
G53006700125303008,53
G53006700125303009,53
G53006700125303010,53
G53006700125303011,53
G53006700125303012,53
G53006700125303013,53
G53006700125303014,53
G53006700125303015,53
G53006700125303016,53
G53006700125303017,53
G53006700125303018,53
G53006700125303019,53
G53006700125303020,53
G53006700125303021,53
G53006700125303022,53
G53006700125303023,53
G53006700125303024,53
G53006700125303025,53
G53006700125303026,53
G53006700125303027,53
G53006700125303028,53
G53006700125303029,53
G53006700125303030,53
G53006700125303031,53
G53006700125303032,53
G53006700125303033,53
G53006700125303034,53
G53006700125303035,53
G53006700125311000,53
G53006700125311001,53
G53006700125311002,53
G53006700125311003,53
G53006700125311004,53
G53006700125311005,53
G53006700125311006,53
G53006700125311007,53
G53006700125311008,53
G53006700125311009,53
G53006700125311010,53
G53006700125311011,53
G53006700125311012,53
G53006700125311013,53
G53006700125311014,53
G53006700125311015,53
G53006700125312000,53
G53006700125312001,53
G53006700125312002,53
G53006700125312003,53
G53006700125312004,53
G53006700125312005,53
G53006700125312006,53
G53006700125312007,53
G53006700125312008,53
G53006700125312009,53
G53006700125312010,53
G53006700125312011,53
G53006700125312012,53
G53006700125312013,53
G53006700125312014,53
G53006700125312015,53
G53006700125312016,53
G53006700125313000,53
G53006700125313001,53
G53006700125313002,53
G53006700125313003,53
G53006700125313004,53
G53006700125313005,53
G53006700125313006,53
G53006700125313007,53
G53006700125313008,53
G53006700125313009,53
G53006700125313010,53
G53006700125313011,53
G53006700125313012,53
G53006700125314000,53
G53006700125314001,53
G53006700125314002,53
G53006700125314003,53
G53006700125314004,53
G53006700125314005,53
G53006700125314006,53
G53006700125314007,53
G53006700125314008,53
G53006700125314009,53
G53006700125314010,53
G53006700125314011,53
G53006700125314012,53
G53006700125314013,53
G53006700125314014,53
G53006700125314015,53
G53006700125314016,53
G53006700125314017,53
G53006700125314018,53
G53006700125314019,53
G53006700125314020,53
G53006700125314021,53
G53006700125314022,53
G53006700125314023,53
G53006700125314024,53
G53006700125314025,53
G53006700125314026,53
G53006700125314027,53
G53006700125314028,53
G53006700125314029,53
G53006700125314030,53
G53006700125314031,53
G53006700125314032,53
G53006700125314033,53
G53006700125314034,53
G53006700125314035,53
G53006700125314036,53
G53006700125314037,53
G53006700125314038,53
G53006700125314039,53
G53006700125314040,53
G53006700125314041,53
G53006700125314042,53
G53006700125314043,53
G53006700125314044,53
G53006700125314045,53
G53006700125314046,53
G53006700125314047,53
G53006700125314048,53
G53006700125314049,53
G53006700125314050,53
G53006700125314051,53
G53006700125314052,53
G53006700125314053,53
G53006700125314054,53
G53006700125314055,53
G53006700125321000,53
G53006700125321001,53
G53006700125321002,53
G53006700125321003,53
G53006700125321004,53
G53006700125321005,53
G53006700125321006,53
G53006700125321007,53
G53006700125321008,53
G53006700125321009,53
G53006700125321010,53
G53006700125321011,53
G53006700125321012,53
G53006700125321013,53
G53006700125321014,53
G53006700125321015,53
G53006700125321016,53
G53006700125321017,53
G53006700125321018,53
G53006700125322000,53
G53006700125322001,53
G53006700125322002,53
G53006700125322003,53
G53006700125322004,53
G53006700125322005,53
G53006700125322006,53
G53006700125322007,53
G53006700125322008,53
G53006700125322009,53
G53006700125322010,53
G53006700125322011,53
G53006700125322012,53
G53006700125322013,53
G53006700125322014,53
G53006700125322015,53
G53006700125322016,53
G53006700125322017,53
G53006700125322018,53
G53006700125322019,53
G53006700125322020,53
G53006700125322021,53
G53006700125322022,53
G53006700125322023,53
G53006700125322024,53
G53006700125322025,53
G53006700125322026,53
G53006700125322027,53
G53006700125322028,53
G53006700125322029,53
G53006700125322030,53
G53006700125322031,53
G53006700125322032,53
G53006700125322033,53
G53006700125322034,53
G53006700125322035,53
G53006700125322036,53
G53006700125322037,53
G53006700126101000,53
G53006700126101001,53
G53006700126101002,53
G53006700126101003,53
G53006700126101004,53
G53006700126101005,53
G53006700126101006,53
G53006700126101007,53
G53006700126101008,53
G53006700126101009,53
G53006700126101010,53
G53006700126101011,53
G53006700126101012,53
G53006700126101013,53
G53006700126101014,53
G53006700126101015,53
G53006700126101016,53
G53006700126101017,53
G53006700126101018,53
G53006700126101019,53
G53006700126101020,53
G53006700126101021,53
G53006700126101022,53
G53006700126101023,53
G53006700126101024,53
G53006700126101025,53
G53006700126101026,53
G53006700126101027,53
G53006700126101028,53
G53006700126101029,53
G53006700126102000,53
G53006700126102001,53
G53006700126102002,53
G53006700126102003,53
G53006700126102004,53
G53006700126102005,53
G53006700126102006,53
G53006700126102007,53
G53006700126102008,53
G53006700126102009,53
G53006700126102010,53
G53006700126102011,53
G53006700126102012,53
G53006700126102013,53
G53006700126102014,53
G53006700126102015,53
G53006700126102016,53
G53006700126102017,53
G53006700126102018,53
G53006700126102019,53
G53006700126102020,53
G53006700126102021,53
G53006700126102022,53
G53006700126102023,53
G53006700126102024,53
G53006700126102025,53
G53006700126102026,53
G53006700126102027,53
G53006700126102028,53
G53006700126102029,53
G53006700126102030,53
G53006700126102031,53
G53006700126102032,53
G53006700126102033,53
G53006700126102034,53
G53006700126102035,53
G53006700126102036,53
G53006700126102037,53
G53006700126102038,53
G53006700126102039,53
G53006700126102040,53
G53006700126102041,53
G53006700126102042,53
G53006700126102043,53
G53006700126102044,53
G53006700126102045,53
G53006700126102046,53
G53006700126102047,53
G53006700126103000,53
G53006700126103001,53
G53006700126103002,53
G53006700126103003,53
G53006700126103004,53
G53006700126103005,53
G53006700126103006,53
G53006700126103007,53
G53006700126103008,53
G53006700126103009,53
G53006700126103010,53
G53006700126103011,53
G53006700126103012,53
G53006700126103013,53
G53006700126103014,53
G53006700126103015,53
G53006700126103016,53
G53006700126103017,53
G53006700126103018,53
G53006700126103019,53
G53006700126103020,53
G53006700126103021,53
G53006700126103022,53
G53006700126104000,53
G53006700126104001,53
G53006700126104002,53
G53006700126104003,53
G53006700126104004,53
G53006700126104005,53
G53006700126104006,53
G53006700126104007,53
G53006700126104008,53
G53006700126104009,53
G53006700126104010,53
G53006700126104011,53
G53006700126104012,53
G53006700126104013,53
G53006700126104014,53
G53006700126104015,53
G53006700126104016,53
G53006700126104017,53
G53006700126104018,53
G53006700126104019,53
G53006700126104020,53
G53006700126104021,53
G53006700126104022,53
G53006700126104023,53
G53006700126104024,53
G53006700126104025,53
G53006700126104026,53
G53006700126104027,53
G53006700126104028,53
G53006700126104029,53
G53006700126104030,53
G53006700126104031,53
G53006700126104032,53
G53006700126104033,53
G53006700126104034,53
G53006700126104035,53
G53006700126104036,53
G53006700126104037,53
G53006700126104038,53
G53006700126104039,53
G53006700126104040,53
G53006700126104041,53
G53006700126104042,53
G53006700126104043,53
G53006700126105000,53
G53006700126105001,53
G53006700126105002,53
G53006700126105003,53
G53006700126105004,53
G53006700126105005,53
G53006700126105006,53
G53006700126105007,53
G53006700126105008,53
G53006700126105009,53
G53006700126105010,53
G53006700126105011,53
G53006700126105012,53
G53006700126105013,53
G53006700126105014,53
G53006700126105015,53
G53006700126105016,53
G53006700126105017,53
G53006700126105018,53
G53006700126105019,53
G53006700126105020,53
G53006700126105021,53
G53006700126105022,53
G53006700126105023,53
G53006700126105024,53
G53006700126201000,53
G53006700126201001,53
G53006700126201002,53
G53006700126201003,53
G53006700126201004,53
G53006700126201005,53
G53006700126201006,53
G53006700126201007,53
G53006700126201008,53
G53006700126201009,53
G53006700126201010,53
G53006700126201011,53
G53006700126201012,53
G53006700126201013,53
G53006700126201014,53
G53006700126201015,53
G53006700126201016,53
G53006700126201017,53
G53006700126201018,53
G53006700126201019,53
G53006700126201020,53
G53006700126201021,53
G53006700126201022,53
G53006700126202000,53
G53006700126202001,53
G53006700126202002,53
G53006700126202003,53
G53006700126202004,53
G53006700126202005,53
G53006700126202006,53
G53006700126202007,53
G53006700126202008,53
G53006700126202009,53
G53006700126202010,53
G53006700126202011,53
G53006700126202012,53
G53006700126202013,53
G53006700126202014,53
G53006700126202015,53
G53006700126202016,53
G53006700126202017,53
G53006700126202018,53
G53006700126202019,53
G53006700126202020,53
G53006700126202021,53
G53006700126202022,53
G53006700126202023,53
G53006700126202024,53
G53006700126202025,53
G53006700126202026,53
G53006700126202027,53
G53006700126202028,53
G53006700126202029,53
G53006700126202030,53
G53006700126202031,53
G53006700126202032,53
G53006700126202033,53
G53006700126202034,53
G53006700126202035,53
G53006700126202036,53
G53006700126202037,53
G53006700126202038,53
G53006700126202039,53
G53006700126202040,53
G53006700126202041,53
G53006700126202042,53
G53006700126202043,53
G53006700126202044,53
G53006700126202045,53
G53006700126202046,53
G53006700126202047,53
G53006700126202048,53
G53006700126202049,53
G53006700126202050,53
G53006700126202051,53
